5.600000000000001678e-04,2.459999999999999947e-03,8.640000000000000110e-03,3.719999999999999783e-03,7.660000000000000142e-03,6.020000000000001045e-03,3.160000000000000048e-03,6.399999999999999439e-03,2.290000000000000022e-02,9.000000000000001922e-04,1.788000000000000006e-02,6.059999999999999415e-03,5.600000000000001678e-04,5.800000000000002202e-04,9.640000000000000999e-03,9.000000000000001922e-04,2.860000000000000129e-03,3.160000000000000048e-03,2.799999999999999972e-03,2.919999999999999419e-03,1.959999999999999503e-03,4.200000000000000608e-03,1.939999999999999451e-03,8.080000000000000376e-03,4.080000000000000293e-03,1.639999999999999531e-03,5.579999999999999891e-03,5.600000000000000810e-03,8.320000000000001006e-03,5.800000000000002202e-04,4.700000000000001052e-03,4.200000000000000608e-03,5.600000000000001678e-04,3.059999999999999786e-03,6.739999999999999464e-03,5.600000000000001678e-04,1.119999999999999902e-03,1.180000000000000059e-03,4.340000000000000108e-03,9.000000000000001922e-04,1.933999999999999955e-02,7.000000000000001013e-03,1.459999999999999926e-03,2.979999999999999576e-03,9.000000000000001922e-04,1.059999999999999745e-03,2.099999999999999870e-03,1.779999999999999898e-03,8.800000000000001397e-04,5.400000000000001153e-04,1.759999999999999846e-03,5.879999999999999810e-03,7.199999999999997201e-04,7.740000000000000352e-03,1.759999999999999846e-03,5.800000000000002202e-04,5.600000000000001678e-04,4.360000000000001028e-03,6.599999999999995627e-04,1.456000000000000176e-02,3.119999999999999944e-03,6.779999999999999569e-03,2.860000000000000129e-03,1.419999999999999821e-03,1.119999999999999902e-03,1.319999999999999559e-03,5.960000000000000020e-03,8.400000000000000348e-04,8.199999999999999824e-04,1.403999999999999866e-02,3.239999999999999391e-03,5.940000000000000835e-03,3.500000000000000073e-03,9.599999999999994822e-04,1.296000000000000103e-02,5.600000000000001678e-04,3.579999999999999415e-03,2.999999999999999629e-03,1.339999999999999612e-03,2.119999999999999923e-03,5.800000000000002202e-04,2.339999999999999632e-03,5.600000000000001678e-04,4.120000000000000398e-03,2.939999999999999471e-03,1.679999999999999636e-03,3.599999999999999468e-03,7.599999999999998250e-04,3.840000000000000097e-03,1.459999999999999926e-03,3.699999999999999730e-03,2.999999999999999629e-03,1.156000000000000083e-02,9.220000000000000764e-03,1.107999999999999957e-02,1.919999999999999398e-03,2.188000000000000014e-02,2.220000000000000185e-03,9.759999999999999579e-03,2.520000000000000104e-03
2.459999999999999947e-03,1.540000000000000136e-03,7.100000000000000408e-03,4.340000000000000108e-03,1.081999999999999976e-02,8.300000000000000086e-03,3.979999999999999163e-03,1.471999999999999871e-02,1.783999999999999822e-02,1.939999999999999451e-03,2.199999999999999872e-02,1.000000000000000021e-02,1.540000000000000136e-03,1.540000000000000136e-03,1.238000000000000038e-02,2.759999999999999867e-03,4.080000000000000293e-03,3.840000000000000097e-03,4.239999999999998978e-03,5.360000000000000181e-03,3.160000000000000048e-03,7.419999999999999513e-03,3.239999999999999391e-03,1.382000000000000069e-02,4.779999999999999527e-03,2.840000000000000076e-03,9.480000000000000579e-03,8.760000000000000425e-03,1.351999999999999903e-02,1.580000000000000241e-03,9.180000000000000659e-03,6.179999999999999730e-03,1.540000000000000136e-03,4.620000000000000842e-03,7.900000000000000772e-03,1.540000000000000136e-03,2.039999999999999713e-03,2.319999999999999580e-03,7.900000000000000772e-03,2.480000000000000000e-03,1.534000000000000120e-02,8.660000000000001030e-03,2.240000000000000237e-03,3.160000000000000048e-03,2.160000000000000028e-03,2.019999999999999660e-03,3.979999999999999163e-03,3.079999999999999839e-03,2.299999999999999527e-03,1.580000000000000241e-03,2.459999999999999947e-03,1.299999999999999940e-02,2.039999999999999713e-03,1.419999999999999908e-02,4.280000000000000818e-03,1.560000000000000189e-03,1.540000000000000136e-03,4.340000000000000108e-03,1.939999999999999451e-03,1.615999999999999728e-02,4.620000000000000842e-03,6.720000000000000279e-03,3.659999999999999625e-03,1.979999999999999555e-03,2.639999999999999552e-03,2.160000000000000028e-03,7.900000000000000772e-03,1.919999999999999398e-03,1.820000000000000003e-03,2.052000000000000005e-02,5.300000000000000891e-03,5.680000000000001020e-03,9.419999999999999554e-03,2.299999999999999527e-03,1.905999999999999708e-02,1.540000000000000136e-03,6.259999999999999939e-03,4.179999999999999688e-03,2.480000000000000000e-03,3.679999999999999678e-03,1.580000000000000241e-03,3.419999999999999863e-03,1.540000000000000136e-03,5.419999999999999471e-03,4.139999999999999583e-03,4.160000000000000503e-03,4.540000000000000632e-03,1.860000000000000108e-03,3.659999999999999625e-03,3.259999999999999443e-03,5.879999999999999810e-03,4.120000000000000398e-03,1.637999999999999873e-02,1.733999999999999778e-02,1.437999999999999869e-02,2.480000000000000000e-03,4.121999999999999970e-02,3.079999999999999839e-03,1.466000000000000116e-02,2.900000000000000234e-03
8.640000000000000110e-03,7.100000000000000408e-03,8.040000000000000271e-03,1.513999999999999894e-02,1.723999999999999838e-02,1.215999999999999893e-02,1.643999999999999975e-02,1.479999999999999892e-02,6.582000000000000350e-02,8.380000000000000296e-03,1.935999999999999874e-02,1.430000000000000195e-02,8.040000000000000271e-03,8.059999999999999457e-03,1.592000000000000012e-02,8.200000000000000691e-03,1.715999999999999817e-02,2.215999999999999914e-02,1.118000000000000070e-02,1.799999999999999864e-02,7.560000000000000747e-03,2.101999999999999702e-02,8.500000000000000611e-03,3.261999999999999622e-02,1.315999999999999982e-02,7.820000000000000562e-03,1.017999999999999981e-02,2.109999999999999723e-02,1.479999999999999892e-02,8.040000000000000271e-03,7.879999999999999852e-03,9.980000000000001023e-03,8.040000000000000271e-03,1.909999999999999892e-02,1.430000000000000195e-02,8.040000000000000271e-03,7.759999999999999537e-03,1.123999999999999999e-02,9.640000000000000999e-03,8.340000000000000191e-03,3.347999999999999587e-02,1.392000000000000008e-02,8.699999999999999400e-03,1.343999999999999882e-02,8.080000000000000376e-03,1.490000000000000178e-02,8.699999999999999400e-03,9.039999999999999425e-03,7.980000000000000981e-03,8.040000000000000271e-03,1.004000000000000031e-02,2.071999999999999884e-02,8.280000000000000901e-03,1.008000000000000042e-02,1.502000000000000036e-02,8.059999999999999457e-03,8.040000000000000271e-03,1.160000000000000094e-02,8.479999999999999691e-03,1.182000000000000065e-02,1.314000000000000064e-02,3.336000000000000076e-02,9.079999999999999530e-03,1.275999999999999877e-02,8.640000000000000110e-03,1.128000000000000010e-02,1.739999999999999880e-02,9.579999999999999974e-03,8.280000000000000901e-03,1.511999999999999976e-02,1.162000000000000012e-02,1.275999999999999877e-02,1.062000000000000097e-02,1.226000000000000180e-02,2.095999999999999946e-02,8.040000000000000271e-03,7.400000000000000328e-03,8.779999999999999610e-03,9.100000000000000450e-03,1.126000000000000091e-02,8.059999999999999457e-03,1.081999999999999976e-02,8.040000000000000271e-03,1.398000000000000111e-02,1.016000000000000063e-02,9.180000000000000659e-03,1.601999999999999952e-02,8.320000000000001006e-03,3.959999999999999631e-02,5.560000000000000706e-03,1.069999999999999944e-02,1.068000000000000026e-02,2.027999999999999942e-02,7.640000000000000957e-03,2.405999999999999805e-02,1.069999999999999944e-02,1.400000000000000029e-02,1.667999999999999691e-02,1.471999999999999871e-02,1.162000000000000012e-02
3.719999999999999783e-03,4.340000000000000108e-03,1.513999999999999894e-02,3.339999999999999653e-03,8.800000000000000530e-03,7.719999999999999432e-03,7.879999999999999852e-03,5.700000000000000205e-03,5.697999999999999593e-02,2.639999999999999552e-03,1.949999999999999997e-02,8.699999999999999400e-03,3.339999999999999653e-03,3.379999999999999758e-03,1.367999999999999945e-02,3.880000000000000202e-03,7.620000000000000037e-03,8.699999999999999400e-03,7.419999999999999513e-03,5.159999999999999656e-03,4.280000000000000818e-03,8.120000000000000481e-03,2.779999999999999919e-03,1.246000000000000059e-02,8.040000000000000271e-03,3.579999999999999415e-03,8.720000000000000320e-03,6.800000000000000488e-03,1.050000000000000065e-02,3.319999999999999601e-03,7.680000000000001062e-03,5.079999999999999447e-03,3.339999999999999653e-03,4.519999999999999712e-03,9.759999999999999579e-03,3.339999999999999653e-03,4.439999999999999503e-03,5.919999999999999915e-03,9.039999999999999425e-03,3.979999999999999163e-03,2.563999999999999960e-02,1.098000000000000018e-02,3.439999999999999915e-03,5.759999999999999495e-03,3.619999999999999520e-03,3.959999999999999978e-03,3.799999999999999992e-03,5.119999999999999551e-03,3.599999999999999468e-03,2.520000000000000104e-03,5.879999999999999810e-03,6.599999999999999964e-03,5.780000000000000415e-03,7.419999999999999513e-03,4.819999999999999632e-03,3.359999999999999706e-03,3.339999999999999653e-03,5.919999999999999915e-03,3.759999999999999887e-03,1.358000000000000006e-02,6.899999999999999883e-03,1.221999999999999996e-02,5.419999999999999471e-03,4.939999999999999947e-03,3.840000000000000097e-03,3.419999999999999863e-03,6.580000000000000779e-03,3.799999999999999992e-03,3.540000000000000178e-03,2.677999999999999825e-02,6.420000000000000359e-03,7.159999999999999698e-03,7.740000000000000352e-03,5.340000000000000996e-03,1.851999999999999827e-02,3.339999999999999653e-03,5.740000000000000310e-03,1.072000000000000036e-02,3.719999999999999783e-03,5.459999999999999576e-03,3.359999999999999706e-03,7.020000000000000198e-03,3.339999999999999653e-03,7.220000000000000723e-03,8.360000000000001111e-03,4.219999999999999793e-03,4.519999999999999712e-03,3.540000000000000178e-03,1.508000000000000139e-02,4.599999999999999922e-03,7.879999999999999852e-03,3.480000000000000020e-03,1.479999999999999892e-02,1.396000000000000192e-02,1.450000000000000074e-02,6.120000000000000440e-03,2.445999999999999910e-02,4.800000000000000447e-03,1.046000000000000055e-02,5.340000000000000996e-03
7.660000000000000142e-03,1.081999999999999976e-02,1.723999999999999838e-02,8.800000000000000530e-03,5.799999999999999600e-03,1.249999999999999896e-02,7.879999999999999852e-03,2.005999999999999797e-02,1.440000000000000134e-02,6.540000000000000674e-03,3.930000000000000160e-02,1.562000000000000020e-02,5.799999999999999600e-03,5.839999999999999705e-03,1.694000000000000020e-02,6.040000000000000230e-03,7.340000000000001038e-03,1.000000000000000021e-02,8.340000000000000191e-03,7.119999999999999593e-03,7.600000000000000852e-03,9.480000000000000579e-03,6.380000000000000254e-03,3.079999999999999839e-03,1.123999999999999999e-02,8.340000000000000191e-03,1.089999999999999997e-02,9.820000000000000603e-03,1.645999999999999894e-02,5.820000000000000520e-03,1.408000000000000050e-02,1.728000000000000022e-02,5.799999999999999600e-03,1.239999999999999956e-02,1.595999999999999849e-02,5.799999999999999600e-03,6.700000000000001094e-03,7.419999999999999513e-03,1.324000000000000003e-02,6.899999999999999883e-03,1.649999999999999731e-02,1.236000000000000119e-02,7.400000000000000328e-03,9.079999999999999530e-03,6.280000000000000859e-03,6.320000000000000964e-03,7.960000000000000062e-03,6.880000000000000698e-03,5.879999999999999810e-03,5.839999999999999705e-03,7.020000000000000198e-03,1.440000000000000134e-02,6.479999999999999649e-03,2.013999999999999818e-02,5.140000000000000471e-03,5.820000000000000520e-03,5.799999999999999600e-03,1.102000000000000028e-02,6.500000000000000569e-03,2.359999999999999945e-02,6.479999999999999649e-03,1.749999999999999820e-02,8.040000000000000271e-03,6.500000000000000569e-03,6.540000000000000674e-03,7.320000000000000118e-03,1.388000000000000171e-02,6.160000000000000545e-03,6.059999999999999415e-03,8.819999999999999715e-03,1.043999999999999963e-02,6.859999999999999779e-03,8.340000000000000191e-03,8.540000000000000716e-03,2.205999999999999975e-02,5.799999999999999600e-03,1.879999999999999727e-02,9.640000000000000999e-03,7.000000000000001013e-03,1.077999999999999965e-02,5.820000000000000520e-03,7.480000000000000537e-03,5.799999999999999600e-03,8.739999999999999505e-03,8.980000000000000135e-03,6.939999999999999988e-03,8.120000000000000481e-03,6.040000000000000230e-03,1.016000000000000063e-02,6.720000000000000279e-03,6.599999999999999964e-03,9.700000000000000289e-03,2.269999999999999796e-02,1.246000000000000059e-02,2.421999999999999847e-02,6.640000000000000069e-03,2.751999999999999932e-02,5.780000000000000415e-03,1.879999999999999727e-02,1.213999999999999975e-02
6.020000000000001045e-03,8.300000000000000086e-03,1.215999999999999893e-02,7.719999999999999432e-03,1.249999999999999896e-02,5.499999999999999681e-03,1.148000000000000062e-02,1.148000000000000062e-02,2.944000000000000089e-02,6.519999999999999754e-03,2.057999999999999760e-02,4.238000000000000100e-02,5.499999999999999681e-03,5.520000000000000601e-03,2.095999999999999946e-02,6.120000000000000440e-03,6.980000000000000093e-03,7.860000000000000667e-03,7.780000000000000457e-03,7.759999999999999537e-03,7.440000000000000432e-03,9.140000000000000555e-03,6.559999999999999859e-03,1.377999999999999885e-02,1.205999999999999954e-02,7.900000000000000772e-03,1.047999999999999973e-02,1.215999999999999893e-02,1.897999999999999687e-02,5.560000000000000706e-03,1.218000000000000159e-02,9.159999999999999740e-03,5.499999999999999681e-03,1.567999999999999949e-02,1.432000000000000113e-02,5.499999999999999681e-03,6.399999999999999439e-03,5.799999999999999600e-03,1.158000000000000002e-02,6.139999999999999625e-03,2.185999999999999749e-02,1.153999999999999991e-02,6.439999999999999544e-03,8.640000000000000110e-03,6.840000000000000593e-03,6.559999999999999859e-03,6.660000000000000989e-03,5.199999999999999761e-03,6.300000000000000044e-03,5.419999999999999471e-03,4.179999999999999688e-03,1.024000000000000084e-02,8.559999999999999901e-03,1.301999999999999859e-02,7.280000000000000013e-03,5.539999999999999786e-03,5.499999999999999681e-03,7.759999999999999537e-03,5.900000000000000730e-03,2.831999999999999795e-02,8.500000000000000611e-03,1.380000000000000150e-02,6.700000000000001094e-03,5.440000000000000391e-03,8.540000000000000716e-03,6.139999999999999625e-03,1.069999999999999944e-02,6.800000000000000488e-03,5.780000000000000415e-03,2.071999999999999884e-02,1.278000000000000143e-02,6.980000000000000093e-03,8.020000000000001086e-03,6.840000000000000593e-03,4.393999999999999989e-02,5.499999999999999681e-03,9.799999999999999684e-03,8.320000000000001006e-03,5.960000000000000020e-03,7.239999999999999908e-03,5.520000000000000601e-03,8.840000000000000635e-03,5.499999999999999681e-03,9.180000000000000659e-03,7.660000000000000142e-03,5.520000000000000601e-03,7.419999999999999513e-03,5.759999999999999495e-03,9.340000000000001079e-03,6.139999999999999625e-03,9.119999999999999635e-03,7.820000000000000562e-03,3.323999999999999871e-02,2.243999999999999814e-02,1.921999999999999750e-02,5.100000000000000366e-03,4.129999999999999644e-02,4.080000000000000293e-03,2.325999999999999943e-02,6.980000000000000093e-03
3.160000000000000048e-03,3.979999999999999163e-03,1.643999999999999975e-02,7.879999999999999852e-03,7.879999999999999852e-03,1.148000000000000062e-02,2.919999999999999419e-03,7.780000000000000457e-03,3.998000000000000165e-02,3.659999999999999625e-03,1.569999999999999868e-02,2.589999999999999941e-02,2.919999999999999419e-03,2.939999999999999471e-03,1.233999999999999854e-02,3.259999999999999443e-03,8.099999999999999561e-03,7.000000000000001013e-03,9.360000000000000264e-03,5.640000000000000915e-03,4.179999999999999688e-03,8.720000000000000320e-03,3.619999999999999520e-03,1.597999999999999768e-02,6.739999999999999464e-03,4.500000000000000527e-03,8.360000000000001111e-03,9.239999999999999949e-03,1.711999999999999980e-02,2.939999999999999471e-03,6.219999999999999835e-03,5.419999999999999471e-03,2.919999999999999419e-03,8.240000000000000796e-03,7.860000000000000667e-03,2.919999999999999419e-03,4.099999999999999478e-03,5.180000000000000576e-03,7.660000000000000142e-03,4.080000000000000293e-03,6.392000000000000459e-02,1.134000000000000112e-02,1.979999999999999555e-03,6.420000000000000359e-03,3.439999999999999915e-03,3.540000000000000178e-03,2.999999999999999629e-03,6.700000000000001094e-03,3.259999999999999443e-03,2.900000000000000234e-03,4.899999999999999842e-03,7.560000000000000747e-03,5.780000000000000415e-03,7.040000000000001118e-03,8.340000000000000191e-03,2.939999999999999471e-03,2.919999999999999419e-03,7.879999999999999852e-03,3.540000000000000178e-03,2.829999999999999877e-02,7.020000000000000198e-03,1.685999999999999999e-02,4.460000000000000422e-03,3.719999999999999783e-03,3.560000000000000230e-03,3.500000000000000073e-03,8.600000000000000006e-03,4.420000000000000318e-03,3.160000000000000048e-03,2.393999999999999947e-02,6.320000000000000964e-03,5.780000000000000415e-03,6.700000000000001094e-03,5.140000000000000471e-03,2.767999999999999974e-02,2.919999999999999419e-03,4.340000000000000108e-03,1.500000000000000118e-02,3.639999999999999573e-03,4.700000000000001052e-03,2.939999999999999471e-03,6.720000000000000279e-03,2.919999999999999419e-03,8.179999999999999771e-03,5.440000000000000391e-03,4.580000000000000737e-03,4.380000000000000213e-03,3.139999999999999996e-03,1.055999999999999994e-02,2.959999999999999524e-03,9.060000000000000345e-03,3.840000000000000097e-03,1.529999999999999936e-02,1.072000000000000036e-02,1.388000000000000171e-02,4.139999999999999583e-03,3.167999999999999983e-02,3.919999999999999873e-03,9.440000000000000474e-03,3.820000000000000045e-03
6.399999999999999439e-03,1.471999999999999871e-02,1.479999999999999892e-02,5.700000000000000205e-03,2.005999999999999797e-02,1.148000000000000062e-02,7.780000000000000457e-03,5.440000000000000391e-03,2.517999999999999752e-02,5.820000000000000520e-03,2.983999999999999847e-02,1.152000000000000073e-02,5.440000000000000391e-03,5.459999999999999576e-03,1.599999999999999686e-02,6.720000000000000279e-03,7.980000000000000981e-03,8.859999999999999820e-03,6.360000000000001069e-03,8.540000000000000716e-03,7.340000000000001038e-03,1.000000000000000021e-02,7.419999999999999513e-03,1.062000000000000097e-02,1.132000000000000020e-02,7.260000000000000828e-03,1.088000000000000078e-02,1.288000000000000082e-02,1.783999999999999822e-02,5.520000000000000601e-03,1.464000000000000197e-02,1.076000000000000047e-02,5.440000000000000391e-03,1.324000000000000003e-02,1.419999999999999908e-02,5.440000000000000391e-03,5.079999999999999447e-03,6.259999999999999939e-03,9.879999999999999893e-03,6.479999999999999649e-03,2.013999999999999818e-02,1.201999999999999943e-02,6.640000000000000069e-03,8.259999999999999981e-03,5.700000000000000205e-03,7.719999999999999432e-03,9.480000000000000579e-03,7.079999999999999488e-03,6.120000000000000440e-03,5.740000000000000310e-03,5.940000000000000835e-03,2.115999999999999825e-02,5.780000000000000415e-03,1.757999999999999841e-02,7.719999999999999432e-03,5.459999999999999576e-03,5.440000000000000391e-03,7.960000000000000062e-03,5.860000000000000625e-03,1.943999999999999895e-02,8.000000000000000167e-03,1.366000000000000027e-02,6.960000000000000908e-03,5.839999999999999705e-03,6.700000000000001094e-03,6.020000000000001045e-03,1.236000000000000119e-02,5.380000000000001101e-03,5.680000000000001020e-03,1.264000000000000019e-02,9.340000000000001079e-03,9.499999999999999764e-03,7.579999999999999932e-03,6.680000000000000174e-03,2.069999999999999965e-02,5.440000000000000391e-03,1.130000000000000102e-02,7.719999999999999432e-03,8.219999999999999876e-03,8.300000000000000086e-03,5.459999999999999576e-03,7.100000000000000408e-03,5.440000000000000391e-03,9.419999999999999554e-03,1.162000000000000012e-02,8.099999999999999561e-03,9.480000000000000579e-03,5.759999999999999495e-03,9.079999999999999530e-03,6.720000000000000279e-03,8.380000000000000296e-03,1.005999999999999950e-02,1.647999999999999812e-02,1.468000000000000034e-02,2.290000000000000022e-02,6.219999999999999835e-03,2.929999999999999966e-02,7.719999999999999432e-03,1.992000000000000021e-02,7.320000000000000118e-03
2.290000000000000022e-02,1.783999999999999822e-02,6.582000000000000350e-02,5.697999999999999593e-02,1.440000000000000134e-02,2.944000000000000089e-02,3.998000000000000165e-02,2.517999999999999752e-02,2.457999999999999768e-02,2.279999999999999735e-02,1.877999999999999808e-02,3.037999999999999728e-02,2.457999999999999768e-02,2.465999999999999789e-02,3.803999999999999743e-02,2.452000000000000013e-02,4.625999999999999557e-02,3.867999999999999911e-02,3.331999999999999545e-02,3.529999999999999805e-02,2.049999999999999739e-02,5.587999999999999912e-02,1.660000000000000017e-02,6.433999999999999442e-02,3.216000000000000109e-02,1.961999999999999855e-02,3.785999999999999782e-02,3.497999999999999721e-02,3.805999999999999661e-02,2.459999999999999687e-02,1.837999999999999703e-02,1.811999999999999722e-02,2.457999999999999768e-02,1.831999999999999948e-02,3.237999999999999906e-02,2.457999999999999768e-02,2.651999999999999844e-02,3.096000000000000141e-02,3.289999999999999869e-02,2.551999999999999755e-02,7.529999999999999194e-02,3.671999999999999570e-02,1.773999999999999883e-02,2.894000000000000045e-02,2.475999999999999729e-02,2.643999999999999823e-02,1.873999999999999971e-02,2.735999999999999890e-02,2.549999999999999836e-02,2.389999999999999764e-02,3.085999999999999854e-02,2.533999999999999794e-02,2.735999999999999890e-02,2.713999999999999746e-02,4.445999999999999952e-02,2.459999999999999687e-02,2.457999999999999768e-02,2.683999999999999928e-02,2.505999999999999894e-02,3.710000000000000103e-02,4.249999999999999611e-02,4.087999999999999967e-02,2.327999999999999861e-02,2.721999999999999767e-02,2.531999999999999876e-02,2.241999999999999896e-02,3.114000000000000101e-02,2.549999999999999836e-02,2.469999999999999973e-02,6.977999999999999481e-02,2.827999999999999958e-02,2.863999999999999879e-02,4.195999999999999730e-02,3.033999999999999891e-02,4.578000000000000125e-02,2.457999999999999768e-02,2.501999999999999710e-02,3.883999999999999952e-02,2.453999999999999931e-02,2.657999999999999946e-02,2.461999999999999952e-02,3.687999999999999612e-02,2.457999999999999768e-02,3.420000000000000123e-02,3.062000000000000138e-02,2.367999999999999966e-02,2.483999999999999750e-02,2.481999999999999831e-02,6.446000000000000341e-02,2.431999999999999787e-02,4.003999999999999920e-02,2.229999999999999691e-02,3.667999999999999733e-02,4.079999999999999599e-02,3.629999999999999893e-02,2.824000000000000121e-02,4.887999999999999984e-02,2.585999999999999757e-02,2.797999999999999793e-02,2.469999999999999973e-02
9.000000000000001922e-04,1.939999999999999451e-03,8.380000000000000296e-03,2.639999999999999552e-03,6.540000000000000674e-03,6.519999999999999754e-03,3.659999999999999625e-03,5.820000000000000520e-03,2.279999999999999735e-02,2.399999999999997621e-04,1.915999999999999995e-02,5.600000000000000810e-03,2.399999999999997621e-04,2.799999999999998671e-04,1.035999999999999942e-02,5.600000000000001678e-04,2.180000000000000080e-03,2.639999999999999552e-03,2.439999999999999895e-03,2.520000000000000104e-03,2.039999999999999713e-03,3.699999999999999730e-03,1.439999999999999874e-03,7.879999999999999852e-03,4.040000000000000188e-03,1.520000000000000084e-03,3.739999999999999835e-03,6.739999999999999464e-03,8.259999999999999981e-03,2.599999999999998146e-04,4.460000000000000422e-03,4.019999999999999268e-03,2.399999999999997621e-04,3.200000000000000153e-03,4.779999999999999527e-03,2.399999999999997621e-04,1.039999999999999692e-03,1.180000000000000059e-03,4.019999999999999268e-03,5.800000000000002202e-04,2.243999999999999814e-02,6.559999999999999859e-03,1.160000000000000007e-03,2.739999999999999814e-03,7.199999999999997201e-04,8.400000000000000348e-04,1.479999999999999979e-03,1.500000000000000031e-03,6.999999999999996676e-04,2.999999999999999195e-04,1.979999999999999555e-03,4.700000000000001052e-03,5.000000000000000104e-04,5.820000000000000520e-03,2.099999999999999870e-03,2.599999999999998146e-04,2.399999999999997621e-04,2.599999999999999447e-03,7.199999999999997201e-04,1.482000000000000157e-02,2.939999999999999471e-03,7.680000000000001062e-03,2.160000000000000028e-03,6.399999999999995103e-04,9.000000000000001922e-04,9.599999999999994822e-04,6.720000000000000279e-03,7.599999999999998250e-04,5.200000000000000629e-04,1.270000000000000122e-02,3.520000000000000125e-03,4.200000000000000608e-03,3.220000000000000206e-03,8.600000000000000873e-04,1.283999999999999898e-02,2.399999999999997621e-04,3.259999999999999443e-03,2.840000000000000076e-03,1.160000000000000007e-03,1.979999999999999555e-03,2.599999999999998146e-04,2.579999999999999395e-03,2.399999999999997621e-04,3.919999999999999873e-03,2.699999999999999709e-03,1.379999999999999716e-03,2.699999999999999709e-03,4.199999999999998006e-04,4.139999999999999583e-03,1.180000000000000059e-03,3.359999999999999706e-03,2.799999999999999972e-03,1.226000000000000180e-02,9.300000000000000974e-03,9.060000000000000345e-03,9.399999999999994298e-04,1.825999999999999845e-02,1.900000000000000213e-03,1.013999999999999971e-02,1.999999999999999608e-03
