conv1,0.014604393678
conv2,0.00225402950389
conv3,0.00633096242756
conv4,0.0161529787221
conv5,0.00137399702116
conv6,0.000483892537181
conv8,0.017038438821
conv9,0.00143213630308
conv10,211.791021502
