1.000000000000000000e+00,-4.645140744478259975e-02,7.849049435369967812e-03,-1.950520511826130954e-01,-1.621920323350380388e-01,-2.436208526109098493e-01,-1.953916619155782186e-01,-1.657599360703093938e-01,1.178130409585199379e-01,-1.170363540660240322e-02
-4.645140744478259975e-02,1.000000000000000000e+00,-2.942748709412141839e-01,-2.579529527834268920e-01,-2.851942358082086293e-01,-2.381294897508617059e-01,-2.257020839809864010e-01,-2.322231519690417245e-01,4.309460676867474249e-02,2.894632677795591080e-01
7.849049435369967812e-03,-2.942748709412141839e-01,1.000000000000000000e+00,3.312176723914699028e-02,5.452776309471106531e-02,4.066997933261026765e-02,1.023741082143428266e-01,-2.400577119702881554e-02,-2.237731324593114912e-01,-3.074288828520155836e-01
-1.950520511826130954e-01,-2.579529527834268920e-01,3.312176723914699722e-02,1.000000000000000000e+00,5.573108597087859245e-02,2.539047112442168741e-01,1.122244021274572123e-01,3.934950865894527861e-02,-2.625502751623666198e-01,-2.428363257184806834e-01
-1.621920323350380388e-01,-2.851942358082086848e-01,5.452776309471107224e-02,5.573108597087859245e-02,9.999999999999998890e-01,2.632552458054675942e-02,2.221678668535527826e-02,1.354124141494866262e-01,-2.720437219244863924e-01,-2.651368659438819719e-01
-2.436208526109098493e-01,-2.381294897508617059e-01,4.066997933261026765e-02,2.539047112442168741e-01,2.632552458054675595e-02,9.999999999999998890e-01,-6.771390199262515737e-03,1.497529139416973187e-01,-2.797723943128419544e-01,-2.363197423883807713e-01
-1.953916619155782186e-01,-2.257020839809864010e-01,1.023741082143428266e-01,1.122244021274572123e-01,2.221678668535527479e-02,-6.771390199262514870e-03,1.000000000000000000e+00,-1.269963757917118574e-01,-2.252271449659478952e-01,-2.725602850968638635e-01
-1.657599360703093938e-01,-2.322231519690417245e-01,-2.400577119702881207e-02,3.934950865894527861e-02,1.354124141494866262e-01,1.497529139416973465e-01,-1.269963757917118852e-01,9.999999999999998890e-01,-2.644624163328177513e-01,-1.989498406882809489e-01
1.178130409585199240e-01,4.309460676867474249e-02,-2.237731324593114635e-01,-2.625502751623666198e-01,-2.720437219244863369e-01,-2.797723943128418989e-01,-2.252271449659479230e-01,-2.644624163328177513e-01,1.000000000000000000e+00,1.179221054495866172e-01
-1.170363540660240148e-02,2.894632677795591080e-01,-3.074288828520155836e-01,-2.428363257184806834e-01,-2.651368659438819164e-01,-2.363197423883807713e-01,-2.725602850968638635e-01,-1.989498406882809489e-01,1.179221054495866033e-01,1.000000000000000000e+00
