3.973395843113708496e+07,-2.445185723537863698e+06,-2.100872207921872381e+06,-4.432690514589032158e+06,-4.364890094227934256e+06,-4.904414614435121417e+06,-4.767879370094225742e+06,-4.083269752467073500e+06,-8.879484314136109315e+05,-2.427565153946369886e+06
-2.445185723537863698e+06,3.518100180698832870e+07,-4.972169623623966239e+06,-4.466590573084485717e+06,-4.918059500915452838e+06,-4.108259036234810017e+06,-3.954652562558087520e+06,-4.001628534702348523e+06,-1.256563439041769132e+06,1.559288971837096382e+06
-2.100872207921872381e+06,-4.972169623623966239e+06,4.781800141383968294e+07,-2.085218328583499417e+06,-1.271101520027157152e+06,-1.746236751362687908e+06,-1.194478703333599959e+06,-2.251416883996868506e+06,-5.426397216235668398e+06,-5.676015824051063508e+06
-4.432690514589032158e+06,-4.466590573084485717e+06,-2.085218328583499417e+06,4.517610957015726715e+07,-2.304291426444215700e+06,3.261947101408649236e+06,-1.031210851309595513e+06,-2.091529138010701630e+06,-5.478308502636796795e+06,-4.646462476096489467e+06
-4.364890094227934256e+06,-4.918059500915452838e+06,-1.271101520027157152e+06,-2.304291426444215700e+06,4.501067820655208826e+07,-1.720942971544087864e+06,-1.977699733508956386e+06,3.125318233296287945e+05,-5.447896476950615644e+06,-5.085555367737028748e+06
-4.904414614435121417e+06,-4.108259036234810017e+06,-1.746236751362687908e+06,3.261947101408649236e+06,-1.720942971544087864e+06,4.609348511086234450e+07,-2.504474278717062902e+06,8.411494396029688651e+05,-5.663213433756180108e+06,-4.509399981130495667e+06
-4.767879370094225742e+06,-3.954652562558087520e+06,-1.194478703333599959e+06,-1.031210851309595513e+06,-1.977699733508956386e+06,-2.504474278717062902e+06,4.378184129485795647e+07,-4.271276930616904050e+06,-5.027629093107812107e+06,-4.875085761302125640e+06
-4.083269752467073500e+06,-4.001628534702348523e+06,-2.251416883996868506e+06,-2.091529138010701630e+06,3.125318233296287945e+05,8.411494396029688651e+05,-4.271276930616904050e+06,4.559922442417243868e+07,-5.146182676743376069e+06,-3.783390294120904058e+06
-8.879484314136109315e+05,-1.256563439041769132e+06,-5.426397216235668398e+06,-5.478308502636796795e+06,-5.447896476950615644e+06,-5.663213433756180108e+06,-5.027629093107812107e+06,-5.146182676743376069e+06,3.465537372970955819e+07,-1.230847007684518350e+06
-2.427565153946369886e+06,1.559288971837096382e+06,-5.676015824051063508e+06,-4.646462476096489467e+06,-5.085555367737028748e+06,-4.509399981130495667e+06,-4.875085761302125640e+06,-3.783390294120904058e+06,-1.230847007684518350e+06,3.800328212770006806e+07
