3.571421286566354684e+05,-1.791410064679763309e+04,6.512416489484678095e+03,-2.324381750243511124e+04,1.727844439047989727e+04,7.727746774856985212e+03,3.854868892825129296e+04,-1.749963848290960959e+04,-4.568538650534521366e+03,-2.023145045395415218e+04,1.235620064096694405e+05,3.333810728396867489e+04,2.317793681984405703e+04,-2.610726410230974216e+04,-3.268580271151455236e+04,3.739567713500445097e+04,-1.518660993928462858e+03,-3.847539211099207023e+04,2.496511333364516395e+04,5.104187949262861366e+04,-4.263753484671286424e+04,5.579660317594196385e+04,-1.823081020561758851e+04,3.945339239366030961e+04,-3.976413638271324999e+03,-2.090438120199997502e+04,6.862288510410090385e+04,6.453341282103817503e+04,9.280116813119992685e+02,-2.431321939989681778e+04,5.562085544444496918e+04,-1.030094783984479291e+05,-6.400893134416718567e+03,-6.877366998531898389e+03,-1.412218864541283438e+04,1.706825106203162286e+05,-5.428421400092772819e+04,-9.939452398193436238e+03,-1.007706159297029626e+04,3.549437898893417878e+04,9.335540339952296927e+04,-1.903976761350114612e+04,1.193589641943933239e+05,1.888939469225796529e+03,1.085508526379184477e+05,-2.720217593657398174e+04,1.937708581494470855e+04,3.441901818491965969e+04,-5.183943605882954580e+04,2.511271420251719610e+04,-1.785542952961049878e+03,1.368609697533102881e+05,1.185227273097617435e+05,2.691274223464556144e+03,-1.435126185306931620e+04,-5.648907567889017628e+03,-3.363160498664932675e+04,3.197237081199762179e+04,3.439215846163032256e+04,-9.769739527399123472e+04,8.032880913452758978e+04,-5.202353667504504301e+03,-3.671588511328175082e+04,-3.825075520988275093e+04,3.833226263700527488e+04,5.430147253648687183e+04,-2.264506811740289413e+04,-9.219041802938764931e+02,9.652215245037787827e+04,-4.400673657876563084e+04,1.204373128385146993e+05,2.897972724406683119e+04,1.335666531024317082e+05,-5.229464595997041033e+04,-4.621010706262228268e+03,-3.959564074923742010e+04,9.408817577838526631e+04,-1.095644824350896670e+04,4.318666380606692883e+02,7.882813605120819375e+03,-3.368131783920648741e+04,-4.802081890991601540e+04,1.533727888313311632e+04,-3.516323297576070036e+04,-2.081941639462381863e+04,-1.714439995772290558e+03,2.804070842448231360e+03,3.807680679349321872e+04,-3.690150855285263242e+04,2.251708456699129965e+04,1.109631982954316773e+05,-1.879544402201908815e+04,4.995735230187300476e+04,9.254293695919660968e+04,2.938844587278529434e+04,1.026146606890663243e+05
-1.791410064679763309e+04,4.326286905116561684e+05,-2.335286583342441736e+04,5.694524470269196172e+04,-2.401971687447188742e+04,-4.054628113064244826e+04,1.077777349424793647e+05,-3.893981232611963060e+04,7.221435208799631801e+04,2.609617101755686599e+04,6.772508944996203354e+04,-2.123844041424746683e+04,5.628834554312492401e+04,-2.259666031019396178e+04,1.427196266318427661e+04,-1.668589487977926910e+04,2.741296812305703497e+04,-3.350370652673699078e+04,-2.339695742017215889e+04,-3.825124915327282361e+04,-1.802867314609194364e+04,-3.126300857511115828e+04,-2.499371952833291652e+04,-1.256909892511586440e+04,-8.906933284640639613e+03,3.796163591017481667e+04,4.721344544435778516e+03,1.448701236864654675e+04,7.428320242455469270e+04,5.828401606921369967e+04,-3.504775611736605788e+04,-1.043019536325680529e+05,-4.447695967737648607e+04,1.901563649851827940e+05,-1.008243524507505208e+04,3.650051012799137879e+03,-5.551171552952786442e+04,-3.591441238518869068e+04,2.542448551505432260e+04,-2.861806211817993972e+04,-4.177965806344389421e+04,4.839410883849541278e+03,8.258345578169864893e+04,2.713980774158417989e+04,2.466581991012141589e+04,5.008659331527378527e+04,-3.197095864610101125e+04,-2.120522408772864947e+04,-3.949330921952299104e+04,9.951138327117712470e+04,-3.682913137143034692e+04,-1.737792073224629348e+04,-4.210609274518738675e+04,3.928353936222390621e+04,4.973351060926808714e+04,-4.248493449448008323e+04,1.002931671050619771e+05,6.954570082896294480e+04,-6.948643390449566368e+02,-7.982910802050604252e+04,6.251791647460393051e+02,-2.855480316946767562e+04,1.026507241805094091e+05,1.804214392170133651e+05,-2.941276329471103236e+04,-2.877553603747815214e+04,-4.779248459157139587e+04,2.305135591988555097e+04,-5.253907093489088584e+04,-6.051135877105428517e+04,-1.083813967365145254e+04,-4.246859024013818998e+04,-4.269712258098346501e+04,1.184634785260175704e+03,2.507871855652791419e+04,3.215281731919863887e+04,1.743820983517550339e+05,1.210591269013657075e+04,5.943267269122056314e+04,-2.581696256804979566e+04,5.798437534088620305e+04,6.308177977669215034e+04,3.023224782977080031e+04,-6.603794066344235034e+04,-4.334509458050187823e+04,4.742792504340488813e+04,3.273328133462307233e+04,-4.094887752346017078e+04,-5.693300603857354872e+04,4.011151796018359164e+04,-3.528658678558303654e+04,-2.244812606004846020e+04,-3.399691704339594435e+04,-3.225452115808437884e+04,-2.885732138114351528e+03,-2.112532019350819246e+04
6.512416489484678095e+03,-2.335286583342441736e+04,4.230386392410436529e+05,4.250173941773069964e+04,-5.379203199129457971e+03,1.522914485476650839e+02,5.677589962287677918e+04,-6.783809267194706081e+03,6.693571607027555001e+04,-1.902691267368519402e+04,4.813496470492367371e+04,5.335317761725591845e+04,-8.257663796458906290e+03,1.153448134732327344e+04,-1.963374707801740442e+04,-1.805520863167320204e+04,-2.014480909156350026e+04,1.220590065541901713e+05,-1.923802731545228380e+04,-1.273588980239805863e+02,-4.028159485317485814e+04,1.579128830493211353e+04,-1.000973545202283822e+04,5.491215322883772023e+04,5.634051238156522231e+03,-2.542282772063404991e+04,1.548002045009747380e+05,3.939638740906176099e+04,-1.694258907660516707e+04,3.323697772620866454e+04,2.837484675223391969e+04,-6.627535308255895507e+04,-2.499026422072201967e+04,-2.044179896233823092e+04,7.815770177302858792e+04,3.662292031407936156e+04,-3.121243826525763507e+04,5.492579802947017015e+04,8.320799443960873759e+04,-1.654273281937430056e+03,1.421080555999060161e+05,-2.502943692619928333e+04,-1.608675815592239451e+04,-1.111681249817556090e+04,6.451024562537052407e+04,-3.334888176668719825e+04,1.032166024297181284e+05,-5.556990652532518652e+03,-3.399525650518312614e+04,4.258953715746485614e+03,-1.056663681936961257e+04,-1.651632997723912467e+03,4.646190313248091115e+04,2.048572016083004200e+03,6.205438335590016504e+04,-2.206196477694623536e+04,5.717752633735030940e+03,5.977769102608875255e+04,1.221982665529162841e+04,-7.440559521200366726e+04,1.258949596570751019e+05,6.327637547215475206e+04,-7.637626384776536725e+03,2.590103072399281245e+03,1.614993995707452268e+04,1.642208103849573308e+04,-3.548297038083023654e+04,-1.505854184352832999e+04,-3.781209901931719287e+03,-7.860107190371231991e+04,-6.816937962301994048e+03,4.137736819428198214e+04,2.091426631527728750e+04,9.440975095669338771e+04,4.918829486799637380e+04,-3.957852563403591921e+04,-3.431189957904455514e+04,4.752255983336755162e+04,1.923195015793640778e+04,1.102169259372911802e+04,-1.657791701900142289e+04,-8.581264633104887253e+03,-1.677883475247668321e+04,-7.063136527423350344e+03,1.725960648028192008e+04,7.631299840626220976e+04,-2.378632881179609467e+04,2.320654153664400292e+04,-2.411861787302450102e+04,-5.699174458234506346e+02,9.529509829660642936e+03,8.836352749794017291e+04,-3.173016324100577913e+04,-3.835075874164421839e+04,-1.914753039544285275e+04,2.740661675342868330e+04
-2.324381750243511124e+04,5.694524470269196172e+04,4.250173941773069964e+04,6.394614726724036736e+05,1.166440706174785191e+04,-2.034107255374854140e+04,1.215702629315817467e+05,9.972501462281652493e+03,1.759968913468556420e+05,2.736676508034357903e+04,-4.096340253409431898e+04,9.507640746220172150e+04,3.548348307638977712e+04,3.290317959245443926e+05,1.092941830684038177e+04,-3.042802892126360894e+04,-1.425730052413839076e+04,3.788033792174378323e+04,-1.793218776202502704e+04,-4.789547762443832471e+04,1.158225951298482978e+05,1.925674217681384471e+05,-3.129343013747474470e+04,2.897004193842715176e+04,3.819252727160002451e+03,-6.574065472383132146e+04,3.728705280708563077e+04,8.246467397659871494e+04,2.712012171196326381e+04,2.708459553073483403e+05,4.025303270871521090e+04,-1.039330110016653343e+05,1.515567990541557665e+05,6.336618000177363865e+04,-2.145115107180234190e+04,-5.484777585192722472e+04,-1.017413141584518307e+05,-2.665859145883816382e+04,3.573566155350218469e+04,2.920312373561252389e+04,1.656049988857783319e+04,5.220177148081149062e+04,1.554340279048430148e+03,9.480719522869071807e+04,-1.018999552034270323e+03,-1.128401122664042123e+04,8.226845581678408053e+03,7.488581466421979712e+04,-4.847979605169442948e+04,6.517082930644034604e+03,8.909002738440340909e+04,9.374546251626448066e+04,1.324828393919820519e+04,-3.356889588465328416e+04,-4.974288562929345790e+04,-6.121884521356318146e+04,8.362602983978694829e+04,1.243799777186162828e+05,2.751369121191585873e+04,-1.077090097838720976e+05,2.357698020129661745e+04,-1.174135683413631887e+04,9.680777049902826548e+03,2.780661043831382995e+04,1.987154257886878331e+05,-6.221105444062568858e+04,-7.342127675467146037e+04,-2.182825624693095597e+04,-3.973384077012357739e+04,-8.552383537565870938e+03,-3.376891199674841482e+04,6.486242514324273361e+04,-5.317390400317720923e+04,3.641084580061183806e+04,1.019819017004704219e+05,-8.510908724766535670e+03,3.228615356569103460e+04,1.011615709901239752e+05,7.929136392022520886e+04,-2.382724445672242291e+04,-8.889730189839114610e+04,9.896496591185394209e+04,-3.418480787485376641e+04,-3.443327362713624461e+04,5.405168837881387299e+04,1.447272420876971155e+05,2.909951434629983851e+03,4.421115940683411463e+04,-1.886159598036788520e+04,-5.473280407122918405e+04,-2.266501308202951623e+04,2.479737622628816825e+04,-5.074298334004080061e+03,-4.313211834556641406e+04,-1.635493803568275143e+04,7.983003176649425586e+04
1.727844439047989727e+04,-2.401971687447188742e+04,-5.379203199129457971e+03,1.166440706174785191e+04,6.964295990176426712e+05,-2.049491677470407376e+04,1.032881187976068613e+05,-1.406470790741913152e+04,-3.021625049022169333e+04,1.728628715169939096e+05,-3.439995808462223795e+04,-4.734444838726183661e+04,-5.699072700926141260e+04,-3.491189231114620634e+04,-5.133927805186038313e+03,1.076642035762530286e+05,1.793947396961697450e+04,-3.324352997421952750e+04,-3.507495743683241017e+04,-4.049282877609867865e+04,-3.600920950515354343e+04,4.581213917535592336e+05,-4.015047608565221162e+04,1.663499852020297476e+04,-1.498960410089988909e+04,5.430368366188442451e+04,-8.804742193644426879e+04,-9.500152730459612212e+04,1.972844873734641296e+05,4.562852563639820437e+04,-6.417208702898504271e+04,7.253896765237086220e+04,8.302523649712830957e+04,-5.131133926241909649e+04,-2.545556741004504602e+03,1.412579371644047205e+04,6.655130503896943992e+04,7.827429729112922359e+03,-8.320897740440617781e+03,1.280811801653426301e+04,6.190589641606502119e+04,-3.082272545002539118e+04,-1.523528368321094422e+04,9.262870086991761127e+03,7.582495333007846784e+04,1.978459462203915609e+04,6.572819118804545724e+04,-1.906481623937838322e+03,-5.642477131924189598e+04,9.797998411233458319e+04,1.637729635386969021e+05,3.695472407836314960e+04,-5.745051913127446460e+04,-2.622087353057404471e+04,-5.714313120239917771e+04,3.145321313571468272e+04,-5.690147884396299924e+04,-6.056679729269086238e+04,-1.238239882908293475e+04,5.899230019717883988e+04,-3.694298456459421868e+04,-1.838731181762929918e+04,-2.986935591597954772e+04,1.234932875426526880e+04,-1.071685452894666923e+04,3.963480324198201561e+04,3.131375484017326016e+04,-7.783836133253441949e+04,-1.207119787340077346e+04,-1.694599364716526470e+05,-6.431058767835228355e+04,1.566657198999907414e+05,9.807487710682495162e+03,-3.303450883044966031e+04,1.526500148998470977e+05,-4.461502928010706819e+04,-1.901941364384715780e+04,-4.998557535088647273e+04,-1.115051741639304601e+04,-8.083462475167668890e+04,-1.891481835330287868e+05,1.171968886607031891e+04,-8.013797825418323919e+04,2.135772491508222884e+05,-3.589234908127538802e+04,2.310243369031330531e+03,-7.485670689213808510e+04,-6.289571583191493846e+04,3.293135197777330905e+04,-1.554549713281139702e+04,3.578624887571122963e+04,2.023414391492054347e+04,6.834134108110152010e+04,2.760389809373418757e+04,7.492919431530164729e+04,2.306236138198107437e+04
7.727746774856985212e+03,-4.054628113064244826e+04,1.522914485476650839e+02,-2.034107255374854140e+04,-2.049491677470407376e+04,4.001371021038769977e+05,-4.064667050415618519e+02,4.335285654322963092e+04,5.235355634083233781e+03,-5.759639581575769262e+04,2.203655405106076068e+04,6.239427056500568142e+03,-2.253298136276130026e+04,-2.035315803042413609e+04,-1.853259134846310189e+04,-6.526199883866962773e+04,-4.258573689061299956e+04,-8.225833431839342666e+03,-3.243093525142936051e+04,4.569142057908703282e+04,5.912780912913031352e+04,-6.982323134090956955e+03,7.265743444275780348e+03,-1.152918173264320103e+04,-1.229094228454414952e+04,-6.578074692894988402e+04,-1.387290032502800204e+04,-2.348272355322817748e+04,-1.533969761978886527e+04,-4.427537465477138903e+04,4.953280235007683586e+03,-4.641892518054819811e+04,-3.334484154982739710e+04,-4.082376385954942816e+04,-1.936692704384010358e+04,-3.235212303861019609e+04,1.246071301021989348e+04,1.339751554697557585e+05,-6.769212334703905071e+03,2.824916179658289911e+04,1.053195683616412862e+05,-3.019761982058219655e+04,2.900606089725778656e+04,7.270138388014319935e+04,-3.368648968413638795e+04,-4.185484021211913932e+04,-1.728873786747871054e+04,6.373837429196226731e+04,6.001208928568872943e+04,-4.936851339506695513e+04,5.540694489004101342e+03,9.138385113867016116e+02,2.107658816959544856e+04,5.361517453265091899e+04,2.167024224972664160e+04,-3.976954136167233810e+04,-1.819499101119483748e+04,-1.443215197733616606e+03,2.945272756328770629e+04,-2.453756263828123701e+04,3.690623614674368582e+04,4.911021042826169287e+04,1.253621321837762844e+04,-5.035641013023121195e+04,-1.275935425334713545e+04,8.414564205147173197e+04,-1.729533924164982818e+04,-2.060902162837429933e+04,1.277175017398108175e+05,-5.427195707391560427e+04,-2.788842261346429950e+04,-2.424803398258192101e+04,9.004070486600716322e+03,-2.306769077132299572e+03,2.031067138107306528e+04,-2.410063313273936365e+04,-3.577464419768805237e+04,6.943116498766635777e+04,2.405975277741925311e+04,1.804006189684510537e+04,-3.368048905510313489e+04,-3.294073526271300216e+04,-5.476483249590366904e+04,5.468223687380737101e+04,6.169023363182615867e+04,-2.275350163923358650e+03,6.797030856609046168e+03,8.679378583282625186e+04,1.160419106108628039e+05,-6.521365550122431887e+04,5.290238591146562976e+04,2.028717007654351255e+04,-3.635204730835134978e+04,1.360159704222922664e+04,-4.046297999030468054e+04,-4.462376052747725771e+04
3.854868892825129296e+04,1.077777349424793647e+05,5.677589962287677918e+04,1.215702629315817467e+05,1.032881187976068613e+05,-4.064667050415618519e+02,1.266740195559922839e+06,-6.156846331246558111e+04,1.481844779402553686e+05,9.312640404772665352e+04,-5.362720405798127467e+04,-2.838236125162518147e+04,1.654122748617189018e+03,-1.751092962426720305e+03,-1.824712754831949860e+04,5.588279853574025037e+04,1.631929056449177551e+04,-4.459090359976559739e+03,1.132736363765878878e+03,-4.440294050346904260e+04,-2.144851555045349596e+04,2.963819122268749634e+05,-6.729531800015769841e+04,1.830735355903411401e+05,-1.329216210605263223e+04,1.682272926573354925e+04,-6.429110535069556499e+04,-1.322388060996120475e+04,1.304807687446890632e+05,1.661222368557904847e+05,-2.095606226277406677e+04,-1.690110932766488113e+05,2.187922539366528872e+04,1.223582829095027264e+05,2.383038386312711737e+04,-3.424503645282050275e+04,-7.137050075906232814e+04,-2.613303647669872225e+04,1.010601653905182466e+05,2.556409257767892268e+04,-4.197737495444235537e+04,-1.348835309163946295e+04,3.356025915386936958e+03,2.312413925988983465e+04,1.440017093375483819e+05,2.130983866601158297e+04,9.018456245163228004e+02,-6.099124652560144568e+03,-3.133354914111264225e+04,8.760912072994218033e+04,-1.313503998126879560e+04,1.065311603830409331e+04,-7.207465918342790974e+04,-1.109963641275160080e+04,1.605308838561815210e+05,7.336686659448567661e+04,-1.091529326407883673e+04,1.246716001347996644e+05,3.445089646894243924e+04,-6.068308429158184299e+04,1.930179898601219757e+05,-1.829393704021079611e+04,-3.469210592475342855e+04,2.897457374843815924e+05,4.736884949078936916e+04,-9.640778564296496916e+04,-1.037809279210927634e+05,-5.555190212849900126e+04,-8.704369016393262427e+03,-1.917157413912481861e+05,-7.297644612252520164e+04,-2.430952619475724350e+04,-9.753694342863063503e+04,1.755909556132107537e+04,7.751783918674853339e+04,6.754181198513915660e+03,2.477278198607658123e+04,8.182514214712950888e+03,2.340646148207845690e+05,-3.052061079657835580e+04,-6.230433832735683973e+04,-2.797224567900696275e+04,-6.160893236712456564e+04,-7.904089835300053528e+04,-6.369606361011754052e+04,3.962405103850683081e+05,-2.477456375610112900e+03,-2.840406017775229702e+04,-6.396937623084763618e+04,2.149982735983735620e+04,-6.208687406336521235e+04,-2.526772792176171060e+04,-4.166359565679431398e+04,-5.608557204776375147e+04,3.795823515209351172e+04,7.259905886739121343e+04
-1.749963848290960959e+04,-3.893981232611963060e+04,-6.783809267194706081e+03,9.972501462281652493e+03,-1.406470790741913152e+04,4.335285654322963092e+04,-6.156846331246558111e+04,3.258862229563069995e+05,-7.569383584931552468e+04,-3.714915378530294402e+04,-6.252741225634443254e+04,1.087951292372185526e+04,-2.054613158868730898e+04,-2.040301489191238215e+04,-1.056996311998994861e+04,-8.079588515025656670e+04,-3.119262601450326474e+04,-3.657789623983357160e+04,-3.735911921733358759e+04,-3.108559735631377771e+04,7.651232627722865800e+03,2.234437405942593614e+04,-3.318035984088308032e+04,-3.368924955974555633e+04,-8.344653108842750953e+03,-6.734614649926677521e+04,-5.369159853513509006e+04,-5.601846040883018577e+04,-2.390871522100856509e+03,-4.110637962585544301e+04,-5.039375267187376448e+04,1.351274633749833447e+05,-3.954104481029888848e+04,-4.143138235855607491e+04,-3.540128456256099162e+04,-6.027369425852521817e+04,5.507758452534330718e+04,-7.006609715374706866e+02,-4.098494081449278019e+04,-3.700112544982511463e+04,1.087343390917834186e+05,4.251029169390546303e+04,-4.631118211826361221e+04,6.988986157119491509e+03,-5.209762745394891681e+04,-3.348318118496882380e+04,-1.037969076455875802e+04,5.819222459263140081e+03,-3.342597700528508994e+03,-4.210702556234752410e+04,1.453723259953764864e+04,3.497259742399106472e+04,-9.441293912833960349e+03,-2.586069884903757702e+04,1.917829426434042398e+04,-4.964319852898352838e+04,-5.338619571681413072e+04,-3.667520574442782527e+04,-4.653110544268773992e+03,3.796613418898605596e+04,9.739247640155062982e+03,-1.143545082725893553e+04,-4.229459697657647484e+04,-5.174351841204377706e+04,-3.249383310645097299e+04,-5.362211946952794824e+04,-3.911373660153334640e+04,-5.645911952882977494e+04,1.192689581617745353e+04,3.886817394682498707e+04,-5.244136189666980499e+04,-3.781519379469641717e+04,-6.060638365301745944e+04,-6.626539819020354480e+04,3.313440564693156375e+03,5.463572299776386353e+04,-3.685020628873879468e+04,1.312703664838768645e+03,-2.943365530340366968e+04,-3.270209318334545242e+04,-3.312779065306182747e+04,-4.427185816688371415e+04,-4.972412631521232106e+04,3.576507284710653039e+04,3.969117413163070887e+04,-7.381182813682840788e+04,9.813876933130841644e+04,9.907338797294232791e+03,2.126402327451107340e+04,-7.640073749740631320e+04,-1.767359462432296277e+04,6.065901540479569667e+04,-1.371122958890694645e+04,-7.392379534237718326e+04,-3.477244309374444128e+04,-3.500870125283888046e+04
-4.568538650534521366e+03,7.221435208799631801e+04,6.693571607027555001e+04,1.759968913468556420e+05,-3.021625049022169333e+04,5.235355634083233781e+03,1.481844779402553686e+05,-7.569383584931552468e+04,1.019221173744781292e+06,-6.240574555738798517e+04,-8.876345244594902033e+04,3.410747747300579067e+04,-2.862962689850151037e+03,2.143127815607333323e+05,-4.584128083856587182e+04,2.583888390716138747e+04,-2.976269552239252516e+04,1.169206078012826329e+05,6.980948631703148749e+03,-1.870934307345930938e+04,3.108565885206558596e+04,1.023070436802351469e+05,-7.009094230535569659e+04,2.024400188110903400e+04,1.872339920348486885e+03,-4.418950033077655098e+04,4.487442311262660223e+04,1.832710593709521054e+05,-4.363799547624944535e+04,2.190485710585010529e+05,7.617295930236493587e+04,-2.572382978970514960e+05,1.612587187512966048e+05,3.534882492193043436e+04,5.232654569244587037e+04,-8.063696883576401160e+04,-1.981627496533986414e+05,2.000232618485588682e+04,1.210468227997402573e+04,3.023107556955215841e+04,-5.205638159015409474e+04,-8.917257557741100754e+03,-1.772556230785986918e+04,4.431210540203974961e+04,3.836186898397676123e+04,2.198081083016519187e+04,-1.036777047509375370e+04,2.902417310496824939e+04,-3.772869103336310945e+04,-1.156993689720725706e+04,-2.601403244765161435e+04,3.426310028873312694e+04,-2.368698332516856317e+04,-3.471832723349307344e+04,-4.468951858955008356e+04,-3.131159372578924376e+04,1.936027419771307323e+05,1.506822023007191019e+05,3.831227919408278831e+04,-1.290185339184002223e+05,8.526461556546825159e+04,1.914759298198663237e+04,-5.955774351645038405e+04,-6.194291475747567893e+04,2.567388912231216091e+05,-1.293625721543034888e+05,-9.990613128680881346e+04,-1.917259305127089101e+04,8.316008988227582449e+03,7.502499503563845064e+04,-3.297135282599002676e+04,-1.339882871786457872e+04,-1.308418051085999905e+05,8.688038903536152793e+04,3.388704493250093947e+04,-2.811691144989092209e+04,6.913929770205843670e+04,2.494543481780631919e+04,8.926120744597967132e+04,5.256547445515347499e+04,1.055057697954003961e+05,-7.548971490282079321e+04,-4.381588420446777309e+04,-1.156233753473899706e+05,-4.582432334013594664e+04,7.540344366652754834e+05,-5.881695459717683843e+04,3.959683747786405002e+04,-7.169880833574592543e+04,-5.634444570885032590e+04,-6.744317289562073711e+04,-8.978118884228973911e+03,-5.190303484994466999e+04,4.063615042267601530e+04,1.439980883205012560e+03,7.966217814428944257e+04
-2.023145045395415218e+04,2.609617101755686599e+04,-1.902691267368519402e+04,2.736676508034357903e+04,1.728628715169939096e+05,-5.759639581575769262e+04,9.312640404772665352e+04,-3.714915378530294402e+04,-6.240574555738798517e+04,6.557631895633062813e+05,-4.324474199923651759e+04,5.140327809393043935e+03,3.241574333752347957e+04,-4.116787951609377342e+04,6.794445989912937512e+04,-2.840980371669127999e+04,1.862656230418148916e+05,2.372080212767828198e+04,1.017805757577299482e+04,-4.312039255718007189e+04,5.411517893512993032e+04,1.787646369747670542e+05,9.933539317111017590e+04,7.068040434767861734e+04,3.052637332643165064e+04,4.166995367308096320e+04,-7.228550186660388135e+04,-5.579196004237955640e+04,2.783390020013462054e+05,4.727029917982293409e+04,-4.349108026754465391e+04,6.939368264954136976e+04,4.794481931391276885e+04,1.169224313708287082e+05,-1.535877499901299961e+04,-3.620185125791314931e+03,4.320746916174199578e+04,-4.271391569142341177e+04,-1.199822578087606780e+04,-3.606464684802629199e+04,-1.008035340008274761e+04,1.544822058709438134e+05,-4.751774264029962069e+04,-4.146026440433189418e+04,3.636560347222629207e+04,6.398186165059721679e+04,3.705728630305897013e+02,-2.641752927384614304e+04,-4.771629020863542974e+04,6.211078813079605607e+04,1.462663455669954128e+05,3.482757883791650966e+04,-4.928745714056881116e+04,1.538138382352501321e+04,4.695700635182451151e+03,-1.051845974061702000e+05,-5.314872247177430108e+04,-3.161612067849488812e+04,-8.660765060241079482e+03,-2.731782948602374017e+04,-1.231483894673666555e+03,-2.599145975020953119e+04,-3.299497080693640601e+04,1.376591509529172326e+05,-2.763030445984097969e+04,-2.999567226429642687e+04,-5.914054506805788697e+04,-5.270380530269949668e+04,-1.394211379595992003e+04,-1.225117307024244365e+05,2.923786303998604853e+04,-2.127664675433564116e+04,-3.606574585725955694e+04,-6.381473714269566699e+04,-2.604048741915267601e+04,1.759444619578585844e+04,-5.302698633296474327e+03,-4.325701981659227749e+04,-4.116874632192958234e+04,-9.504406559685317916e+03,-1.853529044540126924e+05,-1.639996535304215286e+04,-1.572987028955554342e+04,8.109388658540579490e+04,-5.162526593056140700e+04,-4.175701658881656476e+04,-6.637752112242484873e+04,-5.479207242966048943e+04,-6.550414117836423247e+04,1.250075536384292791e+05,-2.544451693657379292e+04,4.906772760856520472e+04,2.811810419570002978e+03,-7.743929659949477355e+04,3.874952807047327497e+02,8.438159940852608997e+04
