0 0 -0.0380990125842
0 1 -0.0380990125842
0 2 -0.0396990125842
0 3 -0.0364990125842
0 4 -0.0372990125842
0 5 -0.0356990125842
0 6 -0.0380990125842
0 7 -0.0388990125842
0 8 -0.0396990125842
0 9 -0.0356990125842
0 10 -0.0356990125842
0 11 -0.0364990125842
0 12 -0.0388990125842
0 13 -0.0380990125842
0 14 -0.0372990125842
0 15 -0.0364990125842
0 16 -0.0388990125842
0 17 -0.0380990125842
0 18 -0.0380990125842
0 19 -0.0372990125842
0 20 -0.0380990125842
0 21 -0.0364990125842
0 22 -0.0380990125842
0 23 -0.0372990125842
0 24 -0.0380990125842
0 25 -0.0396990125842
0 26 -0.0364990125842
0 27 -0.0380990125842
0 28 -0.0380990125842
0 29 -0.0372990125842
0 30 -0.0364990125842
0 31 -0.0372990125842
0 32 -0.0356990125842
0 33 -0.0364990125842
0 34 -0.0364990125842
0 35 -0.0372990125842
0 36 -0.0388990125842
0 37 -0.0364990125842
0 38 -0.0380990125842
0 39 -0.0364990125842
0 40 -0.0372990125842
0 41 -0.0364990125842
0 42 -0.0364990125842
0 43 -0.0372990125842
0 44 -0.0380990125842
0 45 -0.0380990125842
0 46 -0.0396990125842
0 47 -0.0308990125842
0 48 -0.0388990125842
0 49 -0.0372990125842
0 50 -0.0396990125842
0 51 -0.0380990125842
0 52 -0.0372990125842
0 53 -0.0380990125842
0 54 -0.0332990125842
0 55 -0.0372990125842
0 56 -0.0372990125842
0 57 -0.0372990125842
0 58 -0.0372990125842
0 59 -0.0372990125842
0 60 -0.0356990125842
0 61 -0.0372990125842
0 62 -0.0388990125842
0 63 -0.0388990125842

1 0 -0.0380990125842
1 1 -0.0380990125842
1 2 -0.0396990125842
1 3 -0.0372990125842
1 4 -0.0380990125842
1 5 -0.0348990125842
1 6 -0.0380990125842
1 7 -0.0380990125842
1 8 -0.0380990125842
1 9 -0.0348990125842
1 10 -0.0380990125842
1 11 -0.0372990125842
1 12 -0.0372990125842
1 13 -0.0372990125842
1 14 -0.0388990125842
1 15 -0.0388990125842
1 16 -0.0380990125842
1 17 -0.0404990125842
1 18 -0.0380990125842
1 19 -0.0364990125842
1 20 -0.0380990125842
1 21 -0.0364990125842
1 22 -0.0372990125842
1 23 -0.0348990125842
1 24 -0.0380990125842
1 25 -0.0380990125842
1 26 -0.0348990125842
1 27 -0.0364990125842
1 28 -0.0380990125842
1 29 -0.0380990125842
1 30 -0.0364990125842
1 31 -0.0372990125842
1 32 -0.0348990125842
1 33 -0.0396990125842
1 34 -0.0364990125842
1 35 -0.0364990125842
1 36 -0.0364990125842
1 37 -0.0372990125842
1 38 -0.0364990125842
1 39 -0.0364990125842
1 40 -0.0380990125842
1 41 -0.0388990125842
1 42 -0.0380990125842
1 43 -0.0364990125842
1 44 -0.0340990125842
1 45 -0.0372990125842
1 46 -0.0396990125842
1 47 -0.0300990125842
1 48 -0.0380990125842
1 49 -0.0372990125842
1 50 -0.0388990125842
1 51 -0.0380990125842
1 52 -0.0372990125842
1 53 -0.0372990125842
1 54 -0.0308990125842
1 55 -0.0372990125842
1 56 -0.0396990125842
1 57 -0.0372990125842
1 58 -0.0380990125842
1 59 -0.0364990125842
1 60 -0.0364990125842
1 61 -0.0380990125842
1 62 -0.0388990125842
1 63 -0.0364990125842

2 0 -0.0396990125842
2 1 -0.0396990125842
2 2 -0.0396990125842
2 3 -0.0364990125842
2 4 -0.0356990125842
2 5 -0.0348990125842
2 6 -0.0364990125842
2 7 -0.0380990125842
2 8 -0.0388990125842
2 9 -0.0332990125842
2 10 -0.0372990125842
2 11 -0.0356990125842
2 12 -0.0340990125842
2 13 -0.0356990125842
2 14 -0.0372990125842
2 15 -0.0340990125842
2 16 -0.0380990125842
2 17 -0.0364990125842
2 18 -0.0388990125842
2 19 -0.0356990125842
2 20 -0.0364990125842
2 21 -0.0388990125842
2 22 -0.0364990125842
2 23 -0.0340990125842
2 24 -0.0396990125842
2 25 -0.0380990125842
2 26 -0.0324990125842
2 27 -0.0380990125842
2 28 -0.0364990125842
2 29 -0.0380990125842
2 30 -0.0348990125842
2 31 -0.0380990125842
2 32 -0.0324990125842
2 33 -0.0292990125842
2 34 -0.0356990125842
2 35 -0.0364990125842
2 36 -0.0404990125842
2 37 -0.0380990125842
2 38 -0.0364990125842
2 39 -0.0356990125842
2 40 -0.0364990125842
2 41 -0.0340990125842
2 42 -0.0380990125842
2 43 -0.0396990125842
2 44 -0.0348990125842
2 45 -0.0364990125842
2 46 -0.0404990125842
