0 0 -0.0008
0 1 0.0016
0 2 -0.004
0 3 -0.0072
0 4 -0.0064
0 5 -0.0032
0 6 0.0
0 7 -0.004
0 8 -0.0016
0 9 -0.0096
0 10 -0.012
0 11 -0.0048
0 12 -0.0032
0 13 0.0
0 14 -0.008
0 15 -0.0088
0 16 0.0032
0 17 -0.0056
0 18 0.0032
0 19 -0.0072
0 20 0.0
0 21 0.0016
0 22 -0.0064
0 23 -0.0144
0 24 -0.0008
0 25 -0.004
0 26 -0.0144
0 27 0.0016
0 28 0.0048
0 29 -0.004
0 30 -0.0008
0 31 -0.0008
0 32 -0.0176
0 33 -0.0048
0 34 -0.0016
0 35 -0.004
0 36 -0.004
0 37 0.0048
0 38 -0.0056
0 39 -0.012
0 40 -0.0136
0 41 0.0016
0 42 -0.0016
0 43 -0.004
0 44 -0.0128
0 45 -0.004
0 46 -0.0048
0 47 -0.0328
0 48 -0.0016
0 49 -0.0032
0 50 0.004
0 51 -0.0208
0 52 -0.0072
0 53 -0.0024
0 54 -0.0368
0 55 -0.0056
0 56 -0.012
0 57 -0.004
0 58 0.0032
0 59 -0.0008
0 60 -0.0216
0 61 -0.0024
0 62 -0.0016
0 63 0.0056

1 0 0.0016
1 1 0.0008
1 2 -0.0056
1 3 -0.008
1 4 -0.0064
1 5 -0.0064
1 6 -0.008
1 7 -0.0072
1 8 -0.0064
1 9 -0.0176
1 10 -0.0168
1 11 -0.0056
1 12 -0.004
1 13 0.0024
1 14 -0.004
1 15 -0.0048
1 16 -0.004
1 17 -0.012
1 18 0.0024
1 19 -0.0112
1 20 -0.0072
1 21 0.0032
1 22 -0.008
1 23 -0.0112
1 24 0.0016
1 25 -0.008
1 26 -0.0168
1 27 -0.0064
1 28 -0.0016
1 29 -0.0048
1 30 -0.0112
1 31 -0.0032
1 32 -0.0152
1 33 -0.0096
1 34 -0.0112
1 35 -0.0112
1 36 -0.004
1 37 -0.004
1 38 -0.0064
1 39 -0.0168
1 40 -0.0112
1 41 -0.0072
1 42 -0.0056
1 43 -0.0072
1 44 -0.0168
1 45 -0.0024
1 46 -0.0064
1 47 -0.0376
1 48 -0.0024
1 49 -0.0024
1 50 0.0016
1 51 -0.0288
1 52 -0.0144
1 53 -0.0016
1 54 -0.0488
1 55 -0.0096
1 56 -0.0128
1 57 -0.0064
1 58 0.0032
1 59 -0.0032
1 60 -0.0232
1 61 0.0008
1 62 -0.0096
1 63 0.0032

2 0 -0.004
2 1 -0.0056
2 2 -0.004
2 3 -0.0152
2 4 -0.0232
2 5 -0.0096
2 6 -0.0088
2 7 -0.0128
2 8 -0.008
2 9 -0.0152
2 10 -0.016
2 11 -0.0168
2 12 -0.0264
2 13 -0.0128
2 14 -0.02
2 15 -0.0208
2 16 -0.0056
2 17 -0.0176
2 18 -0.0032
2 19 -0.0224
2 20 -0.0088
2 21 -0.016
2 22 -0.016
2 23 -0.0264
2 24 -0.004
2 25 -0.0088
2 26 -0.0272
2 27 -0.008
2 28 -0.016
2 29 -0.0152
2 30 -0.0112
2 31 -0.0104
2 32 -0.0248
2 33 -0.0424
2 34 -0.0072
2 35 -0.0104
2 36 -0.0072
2 37 -0.0136
2 38 -0.0224
2 39 -0.0136
2 40 -0.0208
2 41 -0.0224
2 42 -0.0112
2 43 -0.0056
2 44 -0.0136
2 45 -0.0184
2 46 -0.0152
2 47 -0.0296
2 48 -0.0176
2 49 -0.0128
2 50 -0.0024
2 51 -0.036
2 52 -0.0096
2 53 -0.0112
2 54 -0.0392
2 55 -0.0128
2 56 -0.0168
2 57 -0.0088
2 58 -0.004
2 59 -0.0136
2 60 -0.0192
2 61 -0.004
2 62 -0.0072
2 63 -0.0072

3 0 -0.0072
3 1 -0.008
3 2 -0.0152
3 3 -0.0064
3 4 -0.0136
3 5 -0.0168
3 6 -0.012
3 7 -0.0184
3 8 -0.0128
3 9 -0.0184
3 10 -0.0208
3 11 -0.0112
3 12 -0.0128
3 13 -0.0072
3 14 -0.0176
3 15 -0.02
3 16 -0.0072
3 17 -0.0192
3 18 -0.0104
3 19 -0.016
3 20 -0.012
3 21 -0.0112
3 22 -0.008
3 23 -0.0208
3 24 -0.0072
3 25 -0.0176
3 26 -0.02
3 27 -0.0104
3 28 -0.0088
3 29 -0.0088
3 30 -0.0072
3 31 -0.0072
3 32 -0.0368
3 33 -0.0136
3 34 -0.016
3 35 -0.0168
3 36 -0.008
3 37 -0.008
3 38 -0.0112
3 39 -0.024
3 40 -0.0152
3 41 -0.0088
3 42 -0.0088
3 43 -0.0176
3 44 -0.0224
3 45 -0.0152
3 46 -0.016
3 47 -0.044
3 48 -0.0088
3 49 -0.0112
3 50 -0.0088
3 51 -0.0336
3 52 -0.016
3 53 -0.008
3 54 -0.0472
3 55 -0.0176
3 56 -0.0208
3 57 -0.0136
3 58 -0.0072
3 59 -0.0064
3 60 -0.0256
3 61 -0.0064
3 62 -0.0112
3 63 -0.0064

4 0 -0.0064
4 1 -0.0064
4 2 -0.0232
4 3 -0.0136
4 4 -0.0072
4 5 -0.0104
4 6 -0.0144
4 7 -0.0192
4 8 -0.008
4 9 -0.0184
4 10 -0.0192
4 11 -0.0072
4 12 -0.0088
4 13 -0.0008
4 14 -0.0408
4 15 -0.0144
4 16 -0.0096
4 17 -0.0112
4 18 -0.0032
4 19 -0.0072
4 20 -0.0096
4 21 -0.0032
4 22 -0.016
4 23 -0.0176
4 24 -0.0072
4 25 -0.0032
4 26 -0.0168
4 27 -0.0064
4 28 -0.0144
4 29 -0.0144
4 30 -0.004
4 31 -0.0112
4 32 -0.02
4 33 -0.0224
4 34 -0.0112
4 35 -0.0088
4 36 -0.008
4 37 -0.0168
4 38 -0.0248
4 39 -0.0264
4 40 -0.0104
4 41 -0.0056
4 42 -0.0096
4 43 -0.0048
4 44 -0.0064
4 45 -0.0056
4 46 -0.0128
4 47 -0.028
4 48 -0.0152
4 49 -0.0064
4 50 -0.0032
4 51 -0.036
4 52 -0.0072
4 53 -0.0088
4 54 -0.0352
4 55 -0.0176
4 56 -0.028
4 57 -0.0184
4 58 -0.0056
4 59 -0.0096
4 60 -0.028
4 61 -0.0056
4 62 -0.0088
4 63 -0.0096

5 0 -0.0032
5 1 -0.0064
5 2 -0.0096
5 3 -0.0168
5 4 -0.0104
5 5 -0.004
5 6 -0.0104
5 7 -0.008
5 8 -0.0072
5 9 -0.0096
5 10 -0.0144
5 11 -0.0104
5 12 -0.0056
5 13 -0.004
5 14 -0.0112
5 15 -0.0144
5 16 -0.0064
5 17 -0.016
5 18 -0.0056
5 19 -0.0136
5 20 -0.0064
5 21 -0.0032
5 22 -0.0064
5 23 -0.0192
5 24 -0.004
5 25 -0.0064
5 26 -0.0176
5 27 -0.0024
5 28 -0.004
5 29 -0.008
5 30 -0.0048
5 31 -0.0032
5 32 -0.032
5 33 -0.0152
5 34 -0.0064
5 35 -0.0144
5 36 -0.0088
5 37 -0.004
5 38 -0.0136
5 39 -0.0128
5 40 -0.0168
5 41 -0.0032
5 42 -0.0072
5 43 -0.0096
5 44 -0.012
5 45 -0.0088
5 46 -0.004
5 47 -0.0448
5 48 -0.0032
5 49 -0.008
5 50 -0.0008
5 51 -0.04
5 52 -0.0152
5 53 -0.0096
5 54 -0.052
5 55 -0.012
5 56 -0.0136
5 57 -0.0064
5 58 -0.0008
5 59 -0.0072
5 60 -0.0296
5 61 -0.0016
5 62 -0.0064
5 63 -0.0024

6 0 0.0
6 1 -0.008
6 2 -0.0088
6 3 -0.012
6 4 -0.0144
6 5 -0.0104
6 6 0.0
6 7 -0.016
6 8 -0.0016
6 9 -0.0176
6 10 -0.016
6 11 -0.012
6 12 0.0
6 13 -0.0048
6 14 -0.0096
6 15 -0.0136
6 16 -0.0048
6 17 -0.0112
6 18 -0.0064
6 19 -0.0048
6 20 -0.0072
6 21 -0.004
6 22 -0.0112
6 23 -0.0192
6 24 -0.0008
6 25 -0.0072
6 26 -0.0136
6 27 -0.0024
6 28 -0.0072
6 29 -0.0256
6 30 -0.0072
6 31 -0.0056
6 32 -0.0216
6 33 -0.0064
6 34 -0.016
6 35 -0.012
6 36 -0.0064
6 37 -0.008
6 38 -0.0248
6 39 -0.0144
6 40 -0.0136
6 41 -0.0048
6 42 -0.0072
6 43 -0.0128
6 44 -0.0088
6 45 -0.0088
6 46 -0.0168
6 47 -0.0296
6 48 -0.0112
6 49 -0.0024
6 50 -0.004
6 51 -0.0232
6 52 -0.0152
6 53 -0.0096
6 54 -0.0432
6 55 -0.0128
6 56 -0.0272
6 57 -0.0336
6 58 -0.004
6 59 -0.0056
6 60 -0.0296
6 61 -0.0032
6 62 -0.0056
6 63 -0.0048

7 0 -0.004
7 1 -0.0072
7 2 -0.0128
7 3 -0.0184
7 4 -0.0192
7 5 -0.008
7 6 -0.016
7 7 -0.004
7 8 -0.004
7 9 -0.02
7 10 -0.0184
7 11 -0.0096
7 12 -0.0048
7 13 -0.0104
7 14 -0.0152
7 15 -0.0152
7 16 -0.0096
7 17 -0.0176
7 18 -0.004
7 19 -0.008
7 20 -0.0128
7 21 -0.0024
7 22 -0.0072
7 23 -0.0216
7 24 -0.004
7 25 -0.0064
7 26 -0.0136
7 27 -0.0008
7 28 -0.0008
7 29 -0.02
7 30 -0.0056
7 31 -0.0128
7 32 -0.0224
7 33 -0.012
7 34 -0.0248
7 35 -0.0208
7 36 -0.0064
7 37 -0.012
7 38 -0.0232
7 39 -0.0192
7 40 -0.0192
7 41 -0.0056
7 42 -0.0064
7 43 -0.0112
7 44 -0.008
7 45 -0.0072
7 46 -0.0136
7 47 -0.04
7 48 -0.008
7 49 -0.0056
