1.000000000000000000e+00,2.049575547865258307e-01,-1.221904669322606551e-01,2.500330982970669011e-02,-9.587064937652661767e-02,5.088360602820839879e-02,-5.293707030644533018e-02,-2.323243701520013305e-01,1.342163179359308067e-01,-4.642402994328628796e-02
2.049575547865258307e-01,1.000000000000000000e+00,-1.999174454725450023e-01,3.805132179585634516e-02,-2.273231329867076156e-01,1.515953601919740323e-01,-2.261867991020973662e-02,-1.744992111527799428e-01,-1.740308538549269479e-01,5.254959087504761373e-01
-1.221904669322606690e-01,-1.999174454725450023e-01,1.000000000000000000e+00,-2.055420967098373422e-02,2.724542924243935835e-02,3.427156855268703173e-01,1.395482688151311601e-01,4.444888655854914994e-01,-2.527600067918785443e-01,-2.309521018766570177e-01
2.500330982970669011e-02,3.805132179585633823e-02,-2.055420967098373075e-02,1.000000000000000000e+00,4.309414542059746694e-02,1.735669133810218423e-01,-1.177237080763639115e-01,-8.863820538263615656e-02,-7.278247544797726565e-02,2.423048532618292672e-01
-9.587064937652661767e-02,-2.273231329867076156e-01,2.724542924243935835e-02,4.309414542059746694e-02,1.000000000000000000e+00,-1.993780869499905684e-01,3.141392736061576207e-01,-8.871870907315705657e-02,-1.391622714682618223e-01,-2.277490066069128849e-01
5.088360602820839879e-02,1.515953601919740323e-01,3.427156855268703173e-01,1.735669133810218423e-01,-1.993780869499905961e-01,1.000000000000000000e+00,4.571647856799114507e-02,2.418618598669485531e-01,-2.085088014076082741e-01,-1.052807095056652875e-02
-5.293707030644533018e-02,-2.261867991020973662e-02,1.395482688151311601e-01,-1.177237080763639115e-01,3.141392736061575652e-01,4.571647856799114507e-02,1.000000000000000000e+00,-4.030377045191573665e-02,-2.843385731125824822e-01,-9.495020584339340652e-02
-2.323243701520013305e-01,-1.744992111527799428e-01,4.444888655854914994e-01,-8.863820538263615656e-02,-8.871870907315707044e-02,2.418618598669485531e-01,-4.030377045191573665e-02,1.000000000000000000e+00,-9.986128156836271419e-02,-6.545457869160171971e-02
1.342163179359308067e-01,-1.740308538549269479e-01,-2.527600067918785443e-01,-7.278247544797726565e-02,-1.391622714682617945e-01,-2.085088014076082741e-01,-2.843385731125824822e-01,-9.986128156836271419e-02,9.999999999999997780e-01,-1.578104188337351166e-01
-4.642402994328629490e-02,5.254959087504762483e-01,-2.309521018766570177e-01,2.423048532618292394e-01,-2.277490066069128849e-01,-1.052807095056652875e-02,-9.495020584339342040e-02,-6.545457869160171971e-02,-1.578104188337351166e-01,9.999999999999997780e-01
