1, 2.67893457413, 2.67893457413, 0.0, 0, 0, 1
2, 0.0, 3.50763344765, 1.5188498497, 1, 1, 3
3, 5.70973348618, 12.2746496201, 2.07211446762, 0, 0, 9
4, 1.8395049572, 11.9658021927, 2.54031300545, 0, 0, 16
5, 2.64087843895, 11.0613451004, 2.12484908104, 0, 0, 25
6, 8.35458467918e-06, 7.16544485092, 1.81646847725, 0, 0, 36
7, -2.40405393015e-06, 10.7923688889, 2.48949408531, 0, 1, 48
8, 1.44839286804e-05, 4.0547375679, 0.993448078632, 0, 0, 64
9, 0.715026140213, 6.76042032242, 1.2999509573, 0, 0, 81
10, 0.0712167918682, 8.19922161102, 1.65622615814, 0, 0, 100
11, 4.22944640377e-06, 3.92185139656, 0.950310826302, 0, 0, 121
12, 0.0, 5.46801805496, 1.30538368225, 1, 1, 143
13, 0.000224756702664, 6.28307199478, 1.17120885849, 0, 0, 169
14, 0.0236177202314, 4.3100566864, 0.957828342915, 0, 0, 196
15, -3.35648655891e-06, 4.74402093887, 0.981625199318, 4, 9, 216
16, -4.18474292019e-06, 3.44870591164, 0.650411427021, 1, 4, 252
17, 7.07805156708e-07, 3.56178021431, 0.951921403408, 0, 0, 289
18, 3.46451997757e-07, 5.15582609177, 1.14024889469, 0, 0, 324
19, 0.0, 3.57818078995, 0.740627229214, 1, 1, 360
22, -3.84946652332e-08, 3.01090741158, 0.587237298489, 9, 9, 475
23, -2.36183404922e-06, 1.88887667656, 0.389802604914, 1, 4, 525
24, 1.15483999252e-07, 1.76666939259, 0.259738177061, 1, 1, 575
25, -2.23517417908e-08, 1.99082672596, 0.379869133234, 1, 1, 624
26, 1.17346644402e-06, 1.26682674885, 0.172549515963, 0, 0, 676
27, -2.98892450701e-06, 1.4658690691, 0.256198972464, 0, 4, 725
28, 0.0, 2.27063918114, 0.263508737087, 4, 4, 780
29, -1.03643787952e-05, 1.59480500221, 0.251508653164, 0, 3, 838
32, 6.85453414917e-07, 1.67130577564, 0.260576695204, 0, 0, 1024
41, 8.60542058945e-07, 0.993045568466, 0.13941450417, 0, 0, 1681
42, -6.5813459571e-08, 1.39914679527, 0.186705201864, 9, 9, 1755
43, 2.04890966415e-08, 0.927569210529, 0.115838810802, 4, 4, 1845
50, -2.78775883089e-06, 0.511333465576, 0.0666564851999, 4, 18, 2482
60, -6.61741942167e-05, 0.330410122871, 0.0404245294631, 3, 28, 3572
70, -1.9408762455e-06, 0.256451278925, 0.0265325438231, 15, 38, 4862
80, -1.55965483373e-06, 0.19069892168, 0.0174659918994, 1, 6, 6394
90, -3.50549817085e-06, 0.257210940123, 0.0185150001198, 6, 33, 8067
100, -4.08540159924e-07, 0.167840734124, 0.0121980467811, 77, 100, 9900
110, -1.13404041713e-06, 0.126326352358, 0.00977015122771, 32, 83, 12017
120, -2.1316422135e-05, 0.0713786259294, 0.0069223344326, 35, 253, 14147
130, -8.25276001706e-05, 0.0734034776688, 0.00622167997062, 6, 155, 16745
140, -0.000107511565147, 0.0773049592972, 0.00557597819716, 89, 319, 19281
150, -0.000141317330417, 0.0534199737012, 0.00525896018371, 29, 128, 22372
160, -0.000474459171528, 0.055741764605, 0.00438680592924, 83, 939, 24661
170, -2.51457095146e-06, 0.0458244904876, 0.0037313925568, 93, 292, 28608
180, -2.20009442273e-05, 0.03069915995, 0.00310075376183, 103, 369, 32031
190, -0.000213989056647, 0.034147746861, 0.00275988434441, 137, 1126, 34974
200, -8.19253443751e-07, 0.0299424622208, 0.00233328621835, 95, 141, 39860
