1, 0.399800390005, 0.399800390005, 0.0, 0, 0, 1
1, 0.399800390005, 0.399800390005, 0.0, 0, 0, 1
2, 0.432324677706, 0.568147540092, 0.0578602030873, 0, 0, 4
2, 0.432324677706, 0.568147540092, 0.0578602030873, 0, 0, 4
3, 0.272633671761, 0.531553208828, 0.0929581820965, 0, 0, 9
3, 0.272633671761, 0.531553208828, 0.0929581820965, 0, 0, 9
4, 0.248584121466, 0.605895280838, 0.0964026153088, 0, 0, 16
4, 0.248584121466, 0.605895280838, 0.0964026153088, 0, 0, 16
5, 0.166983321309, 0.394457489252, 0.0730230286717, 0, 0, 25
5, 0.166983321309, 0.394457489252, 0.0730230286717, 0, 0, 25
6, 0.131610423326, 0.450533479452, 0.079839989543, 0, 0, 36
6, 0.131610423326, 0.450533479452, 0.079839989543, 0, 0, 36
7, 0.0465565025806, 0.404664665461, 0.0821376368403, 0, 0, 49
7, 0.0465565025806, 0.404664665461, 0.0821376368403, 0, 0, 49
8, 0.0546467341483, 0.459806084633, 0.107044190168, 0, 0, 64
8, 0.0546467341483, 0.459806084633, 0.107044190168, 0, 0, 64
9, 0.00863153301179, 0.331316441298, 0.0829857066274, 0, 0, 81
9, 0.00863153301179, 0.331316441298, 0.0829857066274, 0, 0, 81
10, 0.0143681392074, 0.273987710476, 0.0596376284957, 0, 0, 100
10, 0.0143681392074, 0.273987710476, 0.0596376284957, 0, 0, 100
11, 0.0180193148553, 0.333019405603, 0.0693862959743, 0, 0, 121
11, 0.0180193148553, 0.333019405603, 0.0693862959743, 0, 0, 121
12, 0.00823674816638, 0.344645917416, 0.0774886831641, 0, 0, 144
12, 0.00823674816638, 0.344645917416, 0.0774886831641, 0, 0, 144
13, 0.0124185746536, 0.229825213552, 0.0490399561822, 0, 0, 169
13, 0.0124185746536, 0.229825213552, 0.0490399561822, 0, 0, 169
14, 0.0, 0.379424780607, 0.0770365595818, 1, 1, 195
14, 0.0, 0.379424780607, 0.0770365595818, 1, 1, 195
15, -2.21118170884e-05, 0.387362062931, 0.0922980457544, 1, 4, 221
15, -2.21118170884e-05, 0.387362062931, 0.0922980457544, 1, 4, 221
16, 0.00921087898314, 0.207474634051, 0.0417936779559, 0, 0, 256
16, 0.00921087898314, 0.207474634051, 0.0417936779559, 0, 0, 256
17, -1.9997558411e-05, 0.343884497881, 0.093332067132, 0, 1, 288
17, -1.9997558411e-05, 0.343884497881, 0.093332067132, 0, 1, 288
18, 7.58007809054e-05, 0.314896911383, 0.0696557313204, 0, 0, 324
18, 7.58007809054e-05, 0.314896911383, 0.0696557313204, 0, 0, 324
19, 0.0, 0.291782438755, 0.0591602884233, 1, 1, 360
19, 0.0, 0.291782438755, 0.0591602884233, 1, 1, 360
20, 6.74072271067e-06, 0.349668979645, 0.0753935873508, 0, 0, 400
20, 6.74072271067e-06, 0.349668979645, 0.0753935873508, 0, 0, 400
21, 0.0, 0.412808895111, 0.0832782387733, 16, 16, 425
21, 0.0, 0.412808895111, 0.0832782387733, 16, 16, 425
22, 4.98046858866e-07, 0.192832887173, 0.038686286658, 0, 0, 484
