polynomialshift/lr,main/loss,validation/main/loss,iteration,elapsed_time,epoch,main/accuracy,validation/main/accuracy
0.09983319421247959,1.098850965499878,0.7627984285354614,532,4.009624004364014,1,0.5481672883033752,0.6775793433189392
0.09966610925150703,0.7133554220199585,0.6407692432403564,1063,6.863134860992432,2,0.7311676144599915,0.7827380895614624
0.099498743710662,0.6051172018051147,0.5051502585411072,1594,9.661521911621094,3,0.7749529480934143,0.83432537317276
0.09933109617167561,0.5049330592155457,0.45450451970100403,2125,12.710667848587036,4,0.818620502948761,0.8472222089767456
0.09916316520429011,0.4570707678794861,0.4128454029560089,2657,15.777842998504639,5,0.8305920958518982,0.8680555820465088
0.09899494936611666,0.4037759006023407,0.3777090609073639,3188,18.825236797332764,6,0.8594632744789124,0.8759920597076416
0.09882644720249062,0.35897788405418396,0.40175861120224,3719,21.865381956100464,7,0.8725282549858093,0.8501983880996704
0.09865765724632496,0.3628954589366913,0.32575517892837524,4250,24.869481801986694,8,0.8674670457839966,0.8819444179534912
0.09848857801796106,0.3102833926677704,0.29275089502334595,4782,27.946915864944458,9,0.8943843841552734,0.8958333134651184
0.09831920802501751,0.31158557534217834,0.2711990475654602,5313,31.039346933364868,10,0.8851224184036255,0.9117063283920288
0.09814954576223639,0.30097779631614685,0.25940898060798645,5844,33.81521201133728,11,0.8915960192680359,0.9007936716079712
0.09797958971132713,0.2751131057739258,0.26218947768211365,6375,36.67134380340576,12,0.9040725231170654,0.8998016119003296
0.09780933834080807,0.27808356285095215,0.25411903858184814,6907,39.824097871780396,13,0.9023731350898743,0.9077380895614624
0.0976387901058454,0.252491295337677,0.22195376455783844,7438,42.740121841430664,14,0.9129002094268799,0.9305555820465088
0.09746794344808964,0.22280988097190857,0.2370237410068512,7969,45.51075291633606,15,0.9265536665916443,0.9176587462425232
0.09729679679550951,0.23167572915554047,0.37320464849472046,8500,48.34830284118652,16,0.9194915294647217,0.85317462682724
0.0971253485622231,0.2399657964706421,0.19276423752307892,9032,51.2451229095459,17,0.9176456928253174,0.9345238208770752
0.09695359714832658,0.22771096229553223,0.2306840568780899,9563,54.112236976623535,18,0.9230226278305054,0.9176587462425232
0.09678154093971984,0.22117891907691956,0.20958556234836578,10094,56.97251296043396,19,0.9256120324134827,0.9236111044883728
0.09660917830792959,0.19612720608711243,0.2185572385787964,10625,59.76239800453186,20,0.937264621257782,0.9275793433189392
0.09643650760992956,0.194688081741333,0.2193518579006195,11157,62.7126088142395,21,0.9340930581092834,0.91567462682724
0.09626352718795768,0.19948862493038177,0.21460045874118805,11688,65.64476990699768,22,0.9344397187232971,0.9196428656578064
0.0960902353693305,0.19693118333816528,0.26819130778312683,12219,68.50813293457031,23,0.9340866208076477,0.8908730149269104
0.0959166304662544,0.1892111897468567,0.168650284409523,12750,71.52891492843628,24,0.9364407062530518,0.9375
0.09574271077563382,0.20075906813144684,0.17301087081432343,13282,74.34677982330322,25,0.933505654335022,0.9394841194152832
0.09556847457887635,0.1754569709300995,0.1967862993478775,13813,77.2523398399353,26,0.94232577085495,0.9365079402923584
0.09539392014169457,0.1777784526348114,0.17547805607318878,14344,80.13137698173523,27,0.943149745464325,0.9384920597076416
0.09521904571390466,0.2056325078010559,0.17552079260349274,14875,83.06281685829163,28,0.9351459741592407,0.9345238208770752
0.09504384952922168,0.18760184943675995,0.17978312075138092,15407,85.89952802658081,29,0.9404370188713074,0.9345238208770752
0.09486832980505139,0.1665731966495514,0.22575019299983978,15938,88.77355694770813,30,0.9496233463287354,0.9166666865348816
0.09469248474227861,0.20115111768245697,0.19265702366828918,16469,91.95205497741699,31,0.931379497051239,0.9246031641960144
0.09451631252505217,0.1921282559633255,0.2159988284111023,17000,95.02710390090942,32,0.9365583658218384,0.9236111044883728
0.09433981132056604,0.1929587870836258,0.16985414922237396,17532,98.13505697250366,33,0.9349154233932495,0.9434523582458496
0.0941629792788369,0.1744232475757599,0.1713447868824005,18063,101.39747095108032,34,0.943149745464325,0.9285714030265808
0.0939858145324779,0.15388059616088867,0.15901623666286469,18594,104.59406280517578,35,0.950564980506897,0.9434523582458496
0.0938083151964686,0.17205817997455597,0.21164622902870178,19125,107.96927881240845,36,0.9429143071174622,0.9196428656578064
0.09363047936792093,0.17128616571426392,0.15720048546791077,19657,111.34147191047668,37,0.9421992301940918,0.9434523582458496
0.09345230512584124,0.1549426168203354,0.20584997534751892,20188,114.51675081253052,38,0.9526836276054382,0.920634925365448
0.09327379053088815,0.1688881814479828,0.15127183496952057,20719,117.79226398468018,39,0.9438559412956238,0.9384920597076416
0.09309493362512627,0.19101549685001373,0.1648157685995102,21250,121.0800268650055,40,0.9373822808265686,0.9384920597076416
0.0929157324317757,0.1686917096376419,0.16193050146102905,21782,124.36866092681885,41,0.9464285969734192,0.9454365372657776
0.09273618495495704,0.15714408457279205,0.14526276290416718,22313,127.68522691726685,42,0.9519773721694946,0.9434523582458496
0.09255628917943215,0.14820946753025055,0.1446126103401184,22844,130.89866089820862,43,0.9526836276054382,0.95932537317276
0.09237604307034013,0.15376773476600647,0.14313921332359314,23375,134.1142430305481,44,0.9499764442443848,0.9523809552192688
0.09219544457292889,0.15794768929481506,0.15875643491744995,23907,137.28164291381836,45,0.9515977501869202,0.9474206566810608
0.09201449161228176,0.15841391682624817,0.1894073635339737,24438,140.4104769229889,46,0.9487994313240051,0.9226190447807312
0.09183318209303941,0.1507289856672287,0.15250268578529358,24969,143.66320490837097,47,0.9510357975959778,0.9464285969734192
0.0916515138991168,0.15418094396591187,0.12166135013103485,25500,146.84744691848755,48,0.9504472613334656,0.95932537317276
0.09146948489341496,0.13915413618087769,0.13154201209545135,26032,149.97189092636108,49,0.9595864415168762,0.9523809552192688
0.09128709291752769,0.14213570952415466,0.1562868356704712,26563,153.2553939819336,50,0.9555084705352783,0.9365079402923584
0.091104335791443,0.1535596251487732,0.14092281460762024,27094,156.49750995635986,51,0.9519773721694946,0.9454365372657776
0.09092121131323905,0.14702706038951874,0.15175901353359222,27625,159.65425992012024,52,0.9563323855400085,0.9434523582458496
0.09073771725877466,0.1545141339302063,0.12435398250818253,28157,162.98513102531433,53,0.949130654335022,0.9523809552192688
0.09055385138137417,0.15326325595378876,0.15222932398319244,28688,166.19642281532288,54,0.9453860521316528,0.949404776096344
0.0903696114115064,0.15458662807941437,0.14513924717903137,29219,169.30516386032104,55,0.9509180784225464,0.9503968358039856
0.09018499505645788,0.1511101871728897,0.219151571393013,29750,172.47060990333557,56,0.9513888955116272,0.913690447807312
0.09000000000000001,0.16027508676052094,0.12699566781520844,30282,175.63859701156616,57,0.947955846786499,0.9573412537574768
0.08981462390204986,0.1303844302892685,0.11181055009365082,30813,178.9038429260254,58,0.9573917388916016,0.961309552192688
0.08962886439832501,0.13615943491458893,0.13967400789260864,31344,182.1179599761963,59,0.9562146663665771,0.9464285969734192
0.08944271909999159,0.15834759175777435,0.12225441634654999,31875,185.31329488754272,60,0.9498587846755981,0.9583333134651184
0.08925618559330589,0.1700212061405182,0.14250171184539795,32407,188.5505268573761,61,0.9433740377426147,0.9484127163887024
0.08906926143924926,0.15069925785064697,0.12389030307531357,32938,191.7357099056244,62,0.9512711763381958,0.9563491940498352
0.0888819441731559,0.1374569833278656,0.17108148336410522,33469,194.8959150314331,63,0.9543314576148987,0.9434523582458496
0.0886942313043338,0.13611498475074768,0.10814905911684036,34000,198.20985579490662,64,0.9555084705352783,0.9573412537574768
0.08850612031567837,0.13164067268371582,0.11293534189462662,34532,201.47589087486267,65,0.958294153213501,0.9642857313156128
0.08831760866327848,0.14323386549949646,0.12553830444812775,35063,204.45543885231018,66,0.9560970067977905,0.9642857313156128
0.08812869377601523,0.14231984317302704,0.15550978481769562,35594,207.58681893348694,67,0.9570385813713074,0.9474206566810608
0.0879393730551528,0.13408085703849792,0.12880292534828186,36125,210.5948989391327,68,0.9570385813713074,0.942460298538208
0.08774964387392123,0.1278209388256073,0.1534019410610199,36657,213.7611207962036,69,0.9624060392379761,0.9394841194152832
0.08755950357709132,0.12920960783958435,0.13825364410877228,37188,216.9748499393463,70,0.9597457647323608,0.9533730149269104
0.08736894948054105,0.14122353494167328,0.12758810818195343,37719,219.93956089019775,71,0.956685483455658,0.9563491940498352
0.08717797887081347,0.1555493175983429,0.13289068639278412,38250,223.09331488609314,72,0.9500941634178162,0.9484127163887024
0.08698658900466592,0.132063090801239,0.12606480717658997,38782,226.23508381843567,73,0.9608787298202515,0.9603174328804016
0.08679477710861025,0.12912757694721222,0.10244087129831314,39313,229.47121500968933,74,0.9571563005447388,0.961309552192688
0.08660254037844387,0.12881915271282196,0.13850288093090057,39844,232.53250694274902,75,0.9597457647323608,0.9513888955116272
0.08640987597877148,0.11938025802373886,0.1070655882358551,40375,235.5322289466858,76,0.9632768630981445,0.9632936716079712
0.0862167810425171,0.12880150973796844,0.14027468860149384,40907,238.57961201667786,77,0.9609962701797485,0.949404776096344
0.08602325267042626,0.13731257617473602,0.10592671483755112,41438,241.58828902244568,78,0.9575093984603882,0.961309552192688
0.08582928793055822,0.1273861676454544,0.1284065842628479,41969,244.47807788848877,79,0.9637476205825806,0.954365074634552
0.08563488385776753,0.12153789401054382,0.0975780114531517,42500,247.37929892539978,80,0.9609227776527405,0.9632936716079712
0.08544003745317531,0.13662631809711456,0.11021747440099716,43032,250.30246996879578,81,0.9560620188713074,0.9583333134651184
0.08524474568362948,0.14704328775405884,0.11135181039571762,43563,253.25486183166504,82,0.9516242742538452,0.966269850730896
0.08504900548115384,0.1317308396100998,0.10587473213672638,44094,256.3329918384552,83,0.9598634839057922,0.966269850730896
0.08485281374238571,0.12715192139148712,0.12638698518276215,44625,259.28194880485535,84,0.9610404968261719,0.9523809552192688
0.08465616732800196,0.12793618440628052,0.10092388838529587,45157,262.20366382598877,85,0.9609962701797485,0.9603174328804016
0.08445906306213286,0.14549556374549866,0.10883788764476776,45688,265.13990688323975,86,0.9529190063476562,0.9623016119003296
0.08426149773176358,0.11215532571077347,0.1298515349626541,46219,268.1217088699341,87,0.9683380126953125,0.9484127163887024
0.08406346808612328,0.12545061111450195,0.15333126485347748,46750,271.150025844574,88,0.9616289734840393,0.9484127163887024
0.08386497083606083,0.12634818255901337,0.11552563309669495,47282,274.11887288093567,89,0.96029132604599,0.9553571343421936
0.08366600265340757,0.11928083747625351,0.10728932917118073,47813,277.10972690582275,90,0.9648069739341736,0.9623016119003296
0.08346656017032611,0.1360958218574524,0.09346143901348114,48344,280.0287640094757,91,0.9575093984603882,0.9682539701461792
0.08326663997864531,0.14508382976055145,0.11577864736318588,48875,283.15033197402954,92,0.9555084705352783,0.961309552192688
0.08306623862918075,0.12739206850528717,0.09568887948989868,49407,286.29270696640015,93,0.9597039222717285,0.9692460298538208
0.08286535263104036,0.11170093715190887,0.11396109312772751,49938,289.3255639076233,94,0.9648069739341736,0.9563491940498352
0.08266397845091497,0.12000556290149689,0.10673195123672485,50469,292.4591429233551,95,0.9650423526763916,0.961309552192688
0.0824621125123532,0.11427554488182068,0.09669161587953568,51000,295.46386194229126,96,0.9650423526763916,0.966269850730896
0.08225975119502045,0.10994192957878113,0.09330963343381882,51532,299.0124158859253,97,0.9689849615097046,0.9642857313156128
0.08205689083394115,0.11676447093486786,0.08971375972032547,52063,302.1169710159302,98,0.9617466926574707,0.9702380895614624
0.0818535277187245,0.12474580109119415,0.09907563775777817,52594,305.065701007843,99,0.9615113139152527,0.961309552192688
0.08164965809277261,0.12441487610340118,0.12568821012973785,53125,308.1154668331146,100,0.9618644118309021,0.9513888955116272
0.08144527815247078,0.11789902299642563,0.1069079339504242,53657,311.1535668373108,101,0.9680451154708862,0.9623016119003296
0.08124038404635961,0.11973059922456741,0.10812677443027496,54188,314.09447598457336,102,0.9622175097465515,0.961309552192688
0.08103497187428813,0.11025170981884003,0.11280802637338638,54719,317.1688849925995,103,0.9678672552108765,0.9523809552192688
0.08082903768654762,0.09099453687667847,0.08628302067518234,55250,320.15565395355225,104,0.9758710265159607,0.9672619104385376
0.08062257748298551,0.11297871917486191,0.09999437630176544,55782,323.2686278820038,105,0.9662829041481018,0.961309552192688
0.0804155872120988,0.11710162460803986,0.08258037269115448,56313,326.4804458618164,106,0.9656308889389038,0.971230149269104
0.08020806277010643,0.11090374737977982,0.07841962575912476,56844,329.5147578716278,107,0.9690442681312561,0.9722222089767456
0.08000000000000002,0.12439636141061783,0.12654435634613037,57375,332.4896488189697,108,0.9661017060279846,0.9533730149269104
0.07979139469057217,0.1307397186756134,0.08550571650266647,57907,335.4395749568939,109,0.957119345664978,0.9632936716079712
0.07958224257542215,0.10070613026618958,0.08506880700588226,58438,338.80370593070984,110,0.9729284644126892,0.9682539701461792
0.07937253933193772,0.10802537202835083,0.089902363717556,58969,342.15422081947327,111,0.9719868302345276,0.9672619104385376
0.07916228058025279,0.10533678531646729,0.08173505961894989,59500,345.55876088142395,112,0.9696327447891235,0.9742063283920288
0.07895146188218008,0.10260044783353806,0.09764723479747772,60032,348.95003485679626,113,0.9718044996261597,0.9672619104385376
