polynomialshift/lr,main/loss,validation/main/loss,iteration,elapsed_time,epoch,main/accuracy,validation/main/accuracy
0.09983319421247959,1.1360169649124146,0.9690033793449402,475,4.7375218868255615,1,0.5302631855010986,0.4692460298538208
0.09966610925150703,0.7660443186759949,0.5041708946228027,950,8.116833925247192,2,0.7206578850746155,0.9186508059501648
0.099498743710662,0.6351529955863953,0.42030707001686096,1425,11.519078969955444,3,0.7992105484008789,0.8849206566810608
0.09933109617167561,0.5428844690322876,1.0336798429489136,1900,14.934062957763672,4,0.8450000286102295,0.5992063283920288
0.09916316520429011,0.4176923334598541,0.26558393239974976,2375,18.491814851760864,5,0.8847368359565735,0.9414682388305664
0.09899494936611666,0.36638686060905457,0.18657232820987701,2850,22.17747187614441,6,0.9005263447761536,0.9513888955116272
0.09882644720249062,0.25372210144996643,0.13547369837760925,3325,25.851295948028564,7,0.9389473795890808,0.9523809552192688
0.09865765724632496,0.16870605945587158,0.08071786165237427,3800,29.51289701461792,8,0.961710512638092,0.9771825671195984
0.09848857801796106,0.39600059390068054,0.43366506695747375,4275,32.97534704208374,9,0.9046052694320679,0.8224206566810608
0.09831920802501751,0.16025033593177795,0.07589960843324661,4750,36.566534996032715,10,0.964868426322937,0.9821428656578064
0.09814954576223639,0.1406746655702591,0.042779818177223206,5225,40.099303007125854,11,0.9753947257995605,0.988095223903656
0.09797958971132713,0.2742246985435486,0.07511482387781143,5700,43.678694009780884,12,0.9463157653808594,0.9851190447807312
0.09780933834080807,0.05545506253838539,0.05466250330209732,6175,47.27121686935425,13,0.9934210777282715,0.9861111044883728
0.0976387901058454,0.13587801158428192,0.4098605811595917,6650,51.172242879867554,14,0.9794737100601196,0.8432539701461792
0.09746794344808964,0.18399427831172943,0.02327241376042366,7125,54.8850359916687,15,0.9681578874588013,1.0
0.09729679679550951,0.07625357061624527,0.025090886279940605,7600,58.42828893661499,16,0.9893420934677124,0.9940476417541504
0.0971253485622231,0.12100839614868164,0.08302968740463257,8075,62.00931692123413,17,0.9815789461135864,0.9841269850730896
0.09695359714832658,0.1278219223022461,0.3747377097606659,8550,65.58143782615662,18,0.9847368597984314,0.841269850730896
0.09678154093971984,0.05191637575626373,0.03140225261449814,9025,69.3499219417572,19,0.9957894682884216,0.9861111044883728
0.09660917830792959,0.03871447592973709,0.010358774103224277,9500,72.89954590797424,20,0.9975000023841858,1.0
0.09643650760992956,0.04258090630173683,0.03089388646185398,9975,76.58189487457275,21,0.9956579208374023,0.9900793433189392
0.09626352718795768,0.11995755136013031,0.012749933637678623,10450,80.10108685493469,22,0.980394721031189,1.0
0.0960902353693305,0.06929314881563187,0.012166501022875309,10925,83.54734086990356,23,0.9925000071525574,0.9990079402923584
0.0959166304662544,0.04780419170856476,0.014511886984109879,11400,87.11826491355896,24,0.9946052432060242,0.9990079402923584
0.09574271077563382,0.03647105395793915,0.01327554788440466,11875,90.61102199554443,25,0.9977631568908691,0.9970238208770752
0.09556847457887635,0.05741056054830551,0.015565624460577965,12350,94.19131588935852,26,0.9927631616592407,0.9980158805847168
0.09539392014169457,0.031491972506046295,0.011053608730435371,12825,97.86150288581848,27,0.9988157749176025,0.9980158805847168
0.09521904571390466,0.03369035944342613,0.02319289930164814,13300,101.50762581825256,28,0.9971052408218384,0.9970238208770752
0.09504384952922168,0.03294147178530693,0.00744161382317543,13775,105.23248982429504,29,0.9982894659042358,1.0
0.09486832980505139,0.0284099280834198,0.005654247477650642,14250,108.76346182823181,30,0.99921053647995,0.9990079402923584
0.09469248474227861,0.12029463052749634,0.011906839907169342,14725,112.3527238368988,31,0.9834210276603699,0.9990079402923584
0.09451631252505217,0.053751442581415176,0.010634115897119045,15200,115.97032690048218,32,0.9940789341926575,0.9980158805847168
0.09433981132056604,0.028842344880104065,0.006495948415249586,15675,119.58701491355896,33,0.9990789294242859,1.0
0.0941629792788369,0.03027302958071232,0.005814715288579464,16150,123.13482189178467,34,0.9984210729598999,1.0
0.0939858145324779,0.029005421325564384,0.0048627061769366264,16625,126.57632994651794,35,0.99921053647995,1.0
0.0938083151964686,0.14750570058822632,0.01068441104143858,17100,130.093190908432,36,0.9781578779220581,1.0
0.09363047936792093,0.02724062092602253,0.007307382300496101,17575,133.51106190681458,37,0.99921053647995,1.0
0.09345230512584124,0.0266912579536438,0.005762998480349779,18050,136.99776196479797,38,0.9993420839309692,1.0
0.09327379053088815,0.028265291824936867,0.00600883923470974,18525,140.40726780891418,39,0.99921053647995,1.0
0.09309493362512627,0.02708926610648632,0.006583174224942923,19000,143.78135085105896,40,0.9990789294242859,1.0
0.0929157324317757,0.02694000117480755,0.008378558792173862,19475,147.24582982063293,41,0.9993420839309692,0.9970238208770752
0.09273618495495704,0.028596660122275352,0.004794583190232515,19950,150.7682318687439,42,0.9993420839309692,1.0
0.09255628917943215,0.0255782101303339,0.004837611690163612,20425,154.2050859928131,43,0.9994736909866333,1.0
0.09237604307034013,0.13734793663024902,0.015116089023649693,20900,157.58734703063965,44,0.9807894825935364,0.9990079402923584
0.09219544457292889,0.02864915132522583,0.00711933895945549,21375,160.98952388763428,45,0.9986842274665833,1.0
0.09201449161228176,0.027453670278191566,0.008490844629704952,21850,164.3539400100708,46,0.9993420839309692,0.9990079402923584
0.09183318209303941,0.026895230636000633,0.005211883690208197,22325,167.6590859889984,47,0.9993420839309692,1.0
0.0916515138991168,0.02743092179298401,0.004783069249242544,22800,170.96897792816162,48,0.9994736909866333,1.0
0.09146948489341496,0.02808273769915104,0.006845121271908283,23275,174.51142001152039,49,0.9994736909866333,1.0
0.09128709291752769,0.02843642234802246,0.0046753054484725,23750,177.94088292121887,50,0.99921053647995,1.0
0.091104335791443,0.026659971103072166,0.004788543563336134,24225,181.50588297843933,51,0.9996052384376526,1.0
0.09092121131323905,0.027924522757530212,0.0058809504844248295,24700,185.08064103126526,52,0.99921053647995,1.0
0.09073771725877466,0.03520910441875458,0.005853393115103245,25175,188.7053439617157,53,0.9978947639465332,1.0
0.09055385138137417,0.028446154668927193,0.004449453204870224,25650,192.31248593330383,54,0.9986842274665833,1.0
0.0903696114115064,0.04349232465028763,0.005511455703526735,26125,195.98280000686646,55,0.9967105388641357,1.0
0.09018499505645788,0.027381889522075653,0.005299217998981476,26600,199.61242198944092,56,0.9993420839309692,1.0
0.09000000000000001,0.028287382796406746,0.005261305253952742,27075,203.19324588775635,57,0.9989473819732666,1.0
0.08981462390204986,0.028314871713519096,0.00779696274548769,27550,206.84426093101501,58,0.9988157749176025,0.9980158805847168
0.08962886439832501,0.027249982580542564,0.007040982600301504,28025,210.4815969467163,59,0.9994736909866333,1.0
0.08944271909999159,0.0271735992282629,0.004421279765665531,28500,213.97805500030518,60,0.9993420839309692,1.0
0.08925618559330589,0.02669939212501049,0.00643554562702775,28975,217.52832102775574,61,0.9993420839309692,0.9990079402923584
0.08906926143924926,0.16369780898094177,0.028987957164645195,29450,221.15233993530273,62,0.9773684144020081,0.9990079402923584
0.0888819441731559,0.033080894500017166,0.011233415454626083,29925,224.81574702262878,63,0.9990789294242859,0.9970238208770752
0.0886942313043338,0.07867841422557831,0.011503683403134346,30400,228.38297986984253,64,0.9918420910835266,0.9970238208770752
0.08850612031567837,0.028480609878897667,0.006907497067004442,30875,232.0216679573059,65,0.99921053647995,1.0
0.08831760866327848,0.027249537408351898,0.00782831385731697,31350,235.62285780906677,66,0.9994736909866333,1.0
0.08812869377601523,0.043894048780202866,0.00570007786154747,31825,239.23604893684387,67,0.995394766330719,1.0
0.0879393730551528,0.02608201839029789,0.005305113736540079,32300,242.71287083625793,68,0.99921053647995,1.0
0.08774964387392123,0.07478436827659607,0.009552483446896076,32775,246.28686594963074,69,0.99210524559021,1.0
0.08755950357709132,0.027631888166069984,0.005596610717475414,33250,249.80058884620667,70,0.9993420839309692,1.0
0.08736894948054105,0.02782255783677101,0.005852824542671442,33725,253.3755419254303,71,0.99921053647995,1.0
0.08717797887081347,0.09118213504552841,0.009318549185991287,34200,257.0618088245392,72,0.988289475440979,1.0
0.08698658900466592,0.04538692161440849,0.0065251365303993225,34675,260.7332978248596,73,0.9943420886993408,1.0
0.08679477710861025,0.026963964104652405,0.005345752928406,35150,264.35891795158386,74,0.9994736909866333,1.0
0.08660254037844387,0.0289975143969059,0.005202336702495813,35625,267.9718179702759,75,0.9986842274665833,1.0
0.08640987597877148,0.026919955387711525,0.0045441011898219585,36100,271.73270297050476,76,0.9994736909866333,1.0
0.0862167810425171,0.04797283187508583,0.008663219399750233,36575,275.48093485832214,77,0.9950000047683716,1.0
0.08602325267042626,0.02835097350180149,0.005495562683790922,37050,279.2526249885559,78,0.9993420839309692,1.0
0.08582928793055822,0.026504015550017357,0.0044889491982758045,37525,283.11816596984863,79,0.9986842274665833,1.0
0.08563488385776753,0.02666226215660572,0.005472284741699696,38000,286.94510793685913,80,0.9996052384376526,1.0
0.08544003745317531,0.030084727331995964,0.004169034771621227,38475,290.8792908191681,81,0.9989473819732666,1.0
0.08524474568362948,0.025373036041855812,0.026555733755230904,38950,294.5394949913025,82,0.9993420839309692,0.9900793433189392
0.08504900548115384,0.027906939387321472,0.00412774970754981,39425,298.0091288089752,83,0.99921053647995,1.0
0.08485281374238571,0.026799358427524567,0.004465692210942507,39900,301.3898718357086,84,0.9994736909866333,1.0
0.08465616732800196,0.027108777314424515,0.010827134363353252,40375,304.78465700149536,85,0.9996052384376526,0.9990079402923584
0.08445906306213286,0.027041368186473846,0.00420945230871439,40850,308.1352460384369,86,0.9994736909866333,1.0
0.08426149773176358,0.0824536606669426,0.010950697585940361,41325,311.5366749763489,87,0.9932894706726074,1.0
