main/loss,validation/main/loss,iteration,exponentialshift/lr,epoch,main/accuracy,validation/main/accuracy
1.9461838006973267,1.522374153137207,1563,0.0097,1,0.26199615001678467,0.4203000068664551
1.3327308893203735,1.1009166240692139,3125,0.009408999999999999,2,0.5142245292663574,0.6093999743461609
1.0090926885604858,0.9974696040153503,4688,0.00912673,3,0.6448536515235901,0.65420001745224
0.8043094873428345,0.7709535360336304,6250,0.008852928099999999,4,0.7230713963508606,0.7307000160217285
0.6610646843910217,0.6900365352630615,7813,0.008587340257,5,0.7722528576850891,0.7644001245498657
0.5601828098297119,0.7342146635055542,9375,0.008329720049289998,6,0.8078784942626953,0.7515001893043518
0.47657984495162964,0.6101169586181641,10938,0.008079828447811297,7,0.8364123702049255,0.7971999049186707
0.40176495909690857,0.6473298072814941,12500,0.007837433594376959,8,0.8630161881446838,0.7870999574661255
0.3330497145652771,0.6315169334411621,14063,0.007602310586545651,9,0.8856765627861023,0.802299976348877
0.27849897742271423,0.6435596942901611,15625,0.007374241268949281,10,0.9052096605300903,0.8007000088691711
0.23964615166187286,0.7057213187217712,17188,0.007153014030880802,11,0.9182461500167847,0.795699954032898
0.1985161006450653,0.6891649961471558,18750,0.006938423609954378,12,0.9329185485839844,0.8064998388290405
0.17091868817806244,0.6339915990829468,20313,0.006730270901655747,13,0.9424183964729309,0.8177999258041382
0.1409069299697876,0.695245623588562,21875,0.006528362774606074,14,0.952464759349823,0.813800036907196
0.11910153925418854,0.7568580508232117,23438,0.006332511891367892,15,0.9595729112625122,0.8198999166488647
0.10677997767925262,0.7942883372306824,25000,0.006142536534626855,16,0.9651288390159607,0.8041001558303833
0.08821891993284225,0.7943533062934875,26563,0.005958260438588049,17,0.9704694747924805,0.8087999224662781
0.07488388568162918,0.7774888873100281,28125,0.005779512625430408,18,0.9749720096588135,0.8135000467300415
0.06185163930058479,0.7852932214736938,29688,0.005606127246667495,19,0.979966402053833,0.8252999186515808
0.059125956147909164,0.7370525002479553,31250,0.00543794342926747,20,0.9799935817718506,0.83160001039505
0.04602640122175217,0.7856391072273254,32813,0.005274805126389446,21,0.9853646755218506,0.821199893951416
0.0413694754242897,0.7800472378730774,34375,0.005116560972597763,22,0.9866157174110413,0.8199999928474426
0.029456082731485367,0.7561671733856201,35938,0.004963064143419829,23,0.9905630350112915,0.8299000859260559
0.02813444659113884,0.8017088770866394,37500,0.004814172219117234,24,0.9911571741104126,0.822700023651123
0.02336473949253559,0.8084511756896973,39063,0.004669747052543717,25,0.9928222894668579,0.8294999003410339
0.01965252123773098,0.8243810534477234,40625,0.004529654640967405,26,0.994158148765564,0.8347001075744629
0.014268206432461739,0.8368979692459106,42188,0.004393765001738383,27,0.9961012601852417,0.8172000050544739
0.018155355006456375,0.770112156867981,43750,0.004261952051686231,28,0.9946382641792297,0.8313999176025391
0.017716964706778526,0.7705332040786743,45313,0.004134093490135644,29,0.9945417642593384,0.8305999040603638
0.011044910177588463,0.7683117985725403,46875,0.004010070685431575,30,0.9969190359115601,0.8312999606132507
0.013660025782883167,0.7775808572769165,48438,0.0038897685648686276,31,0.996441125869751,0.8371000289916992
0.012433958239853382,0.8041733503341675,50000,0.003773075507922569,32,0.9966789484024048,0.8319999575614929
0.011974217370152473,0.7994811534881592,51563,0.0036598832426848918,33,0.9973808526992798,0.8349999189376831
0.008442040532827377,0.803907036781311,53125,0.0035500867454043446,34,0.9978193044662476,0.8308998942375183
0.007011183071881533,0.8262447118759155,54688,0.0034435841430422143,35,0.9985004663467407,0.8267000317573547
0.005369088146835566,0.8240202069282532,56250,0.0033402766187509477,36,0.9992397427558899,0.8390001058578491
0.012445954605937004,0.7542434334754944,57813,0.003240068320188419,37,0.9970409274101257,0.8332999348640442
0.009939570911228657,0.8064085841178894,59375,0.0031428662705827665,38,0.9978592991828918,0.823100209236145
0.009155048057436943,0.7997906804084778,60938,0.003048580282465283,39,0.9980406165122986,0.8384000658988953
0.00831688567996025,0.8469731211662292,62500,0.0029571228739913246,40,0.9983994960784912,0.8224999308586121
0.010923855006694794,0.7914858460426331,64063,0.002868409187771585,41,0.9978007078170776,0.8345999717712402
0.009584723971784115,0.77534019947052,65625,0.0027823569121384374,42,0.9979193210601807,0.8371999859809875
0.011213003657758236,0.7681023478507996,67188,0.002698886204774284,43,0.9973808526992798,0.8365999460220337
0.007610042113810778,0.7753716111183167,68750,0.0026179196186310555,44,0.9985795617103577,0.8293999433517456
0.008552219718694687,0.7780605554580688,70313,0.002539382030072124,45,0.9981206059455872,0.829300045967102
0.005074229557067156,0.8500399589538574,71875,0.00246320056916996,46,0.9992997646331787,0.8358999490737915
0.009709721431136131,0.7780346870422363,73438,0.0023893045520948612,47,0.9978007078170776,0.8317999839782715
0.009692603722214699,0.801593005657196,75000,0.0023176254155320153,48,0.998259425163269,0.8296999931335449
0.008133670315146446,0.7954531908035278,76563,0.0022480966530660546,49,0.9984005093574524,0.8333999514579773
0.005608626641333103,0.82683926820755,78125,0.002180653753474073,50,0.9992397427558899,0.8363000154495239
0.0032472170423716307,0.8527514338493347,79688,0.0021152341408698506,51,0.9996801018714905,0.8343998789787292
0.0035347379744052887,0.8348491787910461,81250,0.0020517771166437553,52,0.9996598958969116,0.8325001001358032
0.002675622934475541,0.8730355501174927,82813,0.0019902238031444426,53,0.9997200965881348,0.8233000040054321
0.004319917410612106,0.802407443523407,84375,0.0019305170890501092,54,0.9995798468589783,0.8303999900817871
0.009017799980938435,0.8003991842269897,85938,0.0018726015763786059,55,0.9984204769134521,0.8307998776435852
0.008618960157036781,0.7817671298980713,87500,0.0018164235290872477,56,0.9983595013618469,0.8279998898506165
0.006588799878954887,0.8135197758674622,89063,0.00176193082321463,57,0.9990803003311157,0.8340998888015747
0.008079295977950096,0.8175175786018372,90625,0.0017090728985181911,58,0.9986395835876465,0.8343999981880188
0.0045516761019825935,0.8311575055122375,92188,0.0016578007115626452,59,0.9996201395988464,0.8350000381469727
