main/loss,validation/main/loss,iteration,exponentialshift/lr,epoch,main/accuracy,validation/main/accuracy
1.8594396114349365,1.4888659715652466,1563,0.0097,1,0.30072376132011414,0.4477999210357666
1.2817438840866089,1.1195902824401855,3125,0.009408999999999999,2,0.5358514785766602,0.6139000058174133
0.9807830452919006,0.8590304255485535,4688,0.00912673,3,0.6576095819473267,0.6990000009536743
0.7890581488609314,0.7141484022140503,6250,0.008852928099999999,4,0.7284731268882751,0.756100058555603
0.6563143730163574,0.788481593132019,7813,0.008587340257,5,0.7741922736167908,0.7400999665260315
0.5628018379211426,0.6253129839897156,9375,0.008329720049289998,6,0.8075383901596069,0.7897000908851624
0.47925007343292236,0.6691529154777527,10938,0.008079828447811297,7,0.8365123271942139,0.7765000462532043
0.4092552959918976,0.5986002683639526,12500,0.007837433594376959,8,0.8602752685546875,0.8051999807357788
0.3495161235332489,0.591754674911499,14063,0.007602310586545651,9,0.8807381391525269,0.8086999654769897
0.2986292541027069,0.6327531933784485,15625,0.007374241268949281,10,0.8986075520515442,0.8081001043319702
0.25158730149269104,0.6448700428009033,17188,0.007153014030880802,11,0.9141274690628052,0.795799970626831
0.22009685635566711,0.6169475317001343,18750,0.006938423609954378,12,0.924795925617218,0.8195999264717102
0.18472237884998322,0.7052980065345764,20313,0.006730270901655747,13,0.9378198981285095,0.806399941444397
0.15998885035514832,0.6711775660514832,21875,0.006528362774606074,14,0.9457226395606995,0.8154001235961914
0.13948309421539307,0.6384894847869873,23438,0.006332511891367892,15,0.9521152973175049,0.8145000338554382
0.11331638693809509,0.6802991628646851,25000,0.006142536534626855,16,0.9615076780319214,0.8177998661994934
0.10432133078575134,0.6820363998413086,26563,0.005958260438588049,17,0.9648512601852417,0.8240000009536743
0.09525474905967712,0.7200959920883179,28125,0.005779512625430408,18,0.967829704284668,0.8145999908447266
0.07453763484954834,0.7857836484909058,29688,0.005606127246667495,19,0.9756878018379211,0.8226000070571899
0.067195363342762,0.7515422105789185,31250,0.00543794342926747,20,0.978533148765564,0.8298001289367676
0.058342527598142624,0.7504574656486511,32813,0.005274805126389446,21,0.980786144733429,0.8259000778198242
0.04637409374117851,0.7887336015701294,34375,0.005116560972597763,22,0.9849951863288879,0.8208000063896179
0.04496045038104057,0.7520154714584351,35938,0.004963064143419829,23,0.9850648045539856,0.8316999673843384
0.03865596279501915,0.7973780632019043,37500,0.004814172219117234,24,0.9875560402870178,0.827299952507019
0.028312405571341515,0.7570388913154602,39063,0.004669747052543717,25,0.9909428954124451,0.8293001055717468
0.02874254249036312,0.7782193422317505,40625,0.004529654640967405,26,0.9917173385620117,0.8363000154495239
0.02539961412549019,0.7917969822883606,42188,0.004393765001738383,27,0.9924824237823486,0.8372000455856323
0.024137597531080246,0.7798113822937012,43750,0.004261952051686231,28,0.9926376342773438,0.829800009727478
0.020141052082180977,0.7454156279563904,45313,0.004134093490135644,29,0.9939419627189636,0.8371000289916992
0.017063003033399582,0.7467390298843384,46875,0.004010070685431575,30,0.9953585267066956,0.8392998576164246
0.016509495675563812,0.7745826840400696,48438,0.0038897685648686276,31,0.9955214262008667,0.8379999995231628
0.01170757133513689,0.7559421062469482,50000,0.003773075507922569,32,0.9968389868736267,0.8337000012397766
0.013843776658177376,0.7347273826599121,51563,0.0036598832426848918,33,0.9960612654685974,0.8420001864433289
0.014514860697090626,0.7241494655609131,53125,0.0035500867454043446,34,0.9962987899780273,0.8364001512527466
0.010793698020279408,0.7690943479537964,54688,0.0034435841430422143,35,0.9975807666778564,0.8400999307632446
0.01330532319843769,0.7187151312828064,56250,0.0033402766187509477,36,0.9968590140342712,0.8376998901367188
0.01200924813747406,0.7487772703170776,57813,0.003240068320188419,37,0.9970009326934814,0.8304999470710754
0.013699177652597427,0.7507365345954895,59375,0.0031428662705827665,38,0.9963788390159607,0.8367999792098999
0.010298565030097961,0.7380236387252808,60938,0.003048580282465283,39,0.9973608255386353,0.833899974822998
0.009296707808971405,0.702911376953125,62500,0.0029571228739913246,40,0.9980793595314026,0.8392999768257141
0.010986806824803352,0.7360307574272156,64063,0.002868409187771585,41,0.9973408579826355,0.8387998342514038
0.011610259301960468,0.7330483794212341,65625,0.0027823569121384374,42,0.9973991513252258,0.8348000645637512
0.00994807481765747,0.7560127973556519,67188,0.002698886204774284,43,0.9977806806564331,0.8406000137329102
