main/loss,validation/main/loss,iteration,exponentialshift/lr,epoch,main/accuracy,validation/main/accuracy
1.8452262878417969,1.3908026218414307,1563,0.0097,1,0.30844131112098694,0.48410001397132874
1.26779043674469,1.0693528652191162,3125,0.009408999999999999,2,0.5425736308097839,0.6265000104904175
0.9596464037895203,0.8869921565055847,4688,0.00912673,3,0.663667619228363,0.693899929523468
0.770884096622467,0.722560465335846,6250,0.008852928099999999,4,0.7325344085693359,0.7529000043869019
0.6303882598876953,0.6925898194313049,7813,0.008587340257,5,0.7838091850280762,0.7657998204231262
0.5381293892860413,0.695462167263031,9375,0.008329720049289998,6,0.816081166267395,0.7748001217842102
0.45572835206985474,0.59795081615448,10938,0.008079828447811297,7,0.8449096083641052,0.8003999590873718
0.38298407196998596,0.6012414693832397,12500,0.007837433594376959,8,0.8689780831336975,0.803399920463562
0.3239445388317108,0.6090025305747986,14063,0.007602310586545651,9,0.8895753622055054,0.8112999200820923
0.2686423063278198,0.6594436764717102,15625,0.007374241268949281,10,0.9086908102035522,0.8093999624252319
0.23010405898094177,0.6392732262611389,17188,0.007153014030880802,11,0.9216250777244568,0.8080000877380371
0.1930404007434845,0.6349400281906128,18750,0.006938423609954378,12,0.9346991181373596,0.8123002052307129
0.16537760198116302,0.6604253053665161,20313,0.006730270901655747,13,0.9431781768798828,0.8165000677108765
0.1439487785100937,0.689039945602417,21875,0.006528362774606074,14,0.9518246054649353,0.8256000280380249
0.1221044734120369,0.689916729927063,23438,0.006332511891367892,15,0.9579734206199646,0.8235000371932983
0.10687537491321564,0.6746111512184143,25000,0.006142536534626855,16,0.9637483954429626,0.8181999921798706
0.09015069901943207,0.7275437712669373,26563,0.005958260438588049,17,0.9700295925140381,0.8172999620437622
0.08577938377857208,0.7689296007156372,28125,0.005779512625430408,18,0.9713308215141296,0.8195999264717102
0.06488931179046631,0.7439281940460205,29688,0.005606127246667495,19,0.9794065952301025,0.8295998573303223
0.05339105427265167,0.8188503384590149,31250,0.00543794342926747,20,0.9821142554283142,0.81659996509552
0.05062694475054741,0.7224540710449219,32813,0.005274805126389446,21,0.9837251901626587,0.8303998708724976
0.040310077369213104,0.7537273168563843,34375,0.005116560972597763,22,0.9870558381080627,0.8366999626159668
0.028713352978229523,0.7860497236251831,35938,0.004963064143419829,23,0.9912428259849548,0.8277000188827515
0.03476366028189659,0.7341881990432739,37500,0.004814172219117234,24,0.9889764785766602,0.8313001394271851
0.02289222553372383,0.7280979156494141,39063,0.004669747052543717,25,0.9932621717453003,0.8380001187324524
0.02476312220096588,0.7792455554008484,40625,0.004529654640967405,26,0.9929977655410767,0.8339999914169312
0.019425950944423676,0.7468445897102356,42188,0.004393765001738383,27,0.9942018389701843,0.8292999267578125
0.01799299567937851,0.752250611782074,43750,0.004261952051686231,28,0.9950383901596069,0.8404000401496887
0.0126970075070858,0.7676538228988647,45313,0.004134093490135644,29,0.9965011477470398,0.8345999717712402
0.013496187515556812,0.7371547818183899,46875,0.004010070685431575,30,0.9961788058280945,0.8427000045776367
0.013476913794875145,0.7595680952072144,48438,0.0038897685648686276,31,0.9966410994529724,0.8424999117851257
0.01110108382999897,0.7818321585655212,50000,0.003773075507922569,32,0.9970390796661377,0.8413000106811523
0.010114723816514015,0.8080822229385376,51563,0.0036598832426848918,33,0.9974408149719238,0.8326999545097351
0.012392254546284676,0.7543249726295471,53125,0.0035500867454043446,34,0.9968590140342712,0.838499903678894
0.014891048893332481,0.7097141146659851,54688,0.0034435841430422143,35,0.9963811635971069,0.833299994468689
0.011545236222445965,0.7662556767463684,56250,0.0033402766187509477,36,0.9972991347312927,0.8446000218391418
0.011701936833560467,0.7557569742202759,57813,0.003240068320188419,37,0.9971209168434143,0.8354998826980591
0.011863167397677898,0.7334866523742676,59375,0.0031428662705827665,38,0.9969990253448486,0.8426998853683472
0.008229638449847698,0.7852211594581604,60938,0.003048580282465283,39,0.9983805418014526,0.846299946308136
0.00866589043289423,0.7095957398414612,62500,0.0029571228739913246,40,0.9981393814086914,0.8314999341964722
0.00649024685844779,0.8001316785812378,64063,0.002868409187771585,41,0.9988803863525391,0.8426000475883484
0.006950634066015482,0.7720516920089722,65625,0.0027823569121384374,42,0.9987795948982239,0.8432000875473022
0.011465388350188732,0.7069913148880005,67188,0.002698886204774284,43,0.9973608255386353,0.8375002145767212
0.012142207473516464,0.7884381413459778,68750,0.0026179196186310555,44,0.9975591897964478,0.8260999917984009
0.007461274042725563,0.7596968412399292,70313,0.002539382030072124,45,0.9986804127693176,0.8409999012947083
0.004939117003232241,0.7802301645278931,71875,0.00246320056916996,46,0.9993997812271118,0.847000002861023
0.006552218459546566,0.7629523277282715,73438,0.0023893045520948612,47,0.9988003969192505,0.8410000801086426
0.008309089578688145,0.7819862961769104,75000,0.0023176254155320153,48,0.99845951795578,0.8464001417160034
0.00638953410089016,0.7396608591079712,76563,0.0022480966530660546,49,0.9989403486251831,0.8401999473571777
0.0060790423303842545,0.787818431854248,78125,0.002180653753474073,50,0.9991797208786011,0.8454000353813171
0.00594407320022583,0.7512511610984802,79688,0.0021152341408698506,51,0.9989603161811829,0.8463999629020691
0.0042969537898898125,0.7896670699119568,81250,0.0020517771166437553,52,0.9994398355484009,0.847800076007843
0.0049673100002110004,0.7417357563972473,82813,0.0019902238031444426,53,0.9991002678871155,0.843999981880188
0.006526376586407423,0.7958630919456482,84375,0.0019305170890501092,54,0.9992597699165344,0.8413000106811523
0.006424278020858765,0.7810243964195251,85938,0.0018726015763786059,55,0.9990203380584717,0.8378999829292297
0.007330138701945543,0.8090227246284485,87500,0.0018164235290872477,56,0.998919665813446,0.8414999842643738
0.00513414153829217,0.7991843819618225,89063,0.00176193082321463,57,0.9993402361869812,0.8438000679016113
0.004117834847420454,0.795278012752533,90625,0.0017090728985181911,58,0.9995598793029785,0.8420000076293945
0.00485813757404685,0.8398188352584839,92188,0.0016578007115626452,59,0.9993202090263367,0.8410000801086426
0.004726715851575136,0.8408553004264832,93750,0.0016080666902157658,60,0.9994198083877563,0.8281000256538391
0.004199288319796324,0.7836424112319946,95313,0.001559824689509293,61,0.9995801448822021,0.8346000909805298
0.007424813695251942,0.7832452058792114,96875,0.001513029948824014,62,0.9989596605300903,0.8413999676704407
0.008256989531219006,0.8149001002311707,98438,0.0014676390503592937,63,0.9986604452133179,0.8318999409675598
0.006088529713451862,0.7798032164573669,100000,0.001423609878848515,64,0.9991797208786011,0.8420000076293945
0.002822194481268525,0.8101005554199219,101563,0.0013809015824830593,65,0.9998200535774231,0.844499945640564
0.002627662383019924,0.8222613334655762,103125,0.0013394745350085674,66,0.9997199177742004,0.8423999547958374
0.003668380668386817,0.7880249619483948,104688,0.0012992902989583106,67,0.9996401071548462,0.8425000309944153
0.0033041732385754585,0.8355350494384766,106250,0.0012603115899895612,68,0.9997799396514893,0.8383998870849609
0.0032290921080857515,0.8153613209724426,107813,0.0012225022422898742,69,0.9998200535774231,0.8385998606681824
0.002620766405016184,0.8023613095283508,109375,0.001185827175021178,70,0.9999399781227112,0.8397000432014465
0.002997348317876458,0.8171086311340332,110938,0.0011502523597705426,71,0.9998600482940674,0.8349999189376831
0.002566509647294879,0.8288705945014954,112500,0.0011157447889774265,72,0.9999799728393555,0.8413999676704407
0.0030996156856417656,0.8250072598457336,114063,0.0010822724453081033,73,0.9998400807380676,0.8386999368667603
0.003966788295656443,0.797168493270874,115625,0.0010498042719488605,74,0.9996398687362671,0.8399999737739563
0.0033329527359455824,0.8193283081054688,117188,0.0010183101437903944,75,0.9998000860214233,0.838699996471405
0.003360476577654481,0.7965138554573059,118750,0.0009877608394766827,76,0.9998399615287781,0.8409000635147095
0.003460297826677561,0.8172339200973511,120313,0.0009581280142923822,77,0.9997800588607788,0.8395999670028687
0.004133658483624458,0.8122379183769226,121875,0.0009293841738636107,78,0.9996398687362671,0.8356000185012817
0.005003384314477444,0.8432313203811646,123438,0.0009015026486477024,79,0.9995201826095581,0.839699923992157
0.004077871795743704,0.826142430305481,125000,0.0008744575691882713,80,0.999539852142334,0.8405000567436218
0.00308710103854537,0.8368061184883118,126563,0.0008482238421126231,81,0.9999000430107117,0.839900016784668
0.0021918367128819227,0.8588953018188477,128125,0.0008227771268492444,82,0.9999799728393555,0.8390000462532043
0.0024111636448651552,0.8317312002182007,129688,0.000798093813043767,83,0.9998800158500671,0.8335000276565552
0.0030594912823289633,0.8427211046218872,131250,0.000774150998652454,84,0.9998799562454224,0.8370000123977661
0.002503214403986931,0.8465896844863892,132813,0.0007509264686928804,85,0.999940037727356,0.8372999429702759
